""	"bwnet_30$colors"
"Zm00001eb302870"	"black"
"Zm00001eb357520"	"brown"
"Zm00001eb077610"	"pink"
"Zm00001eb121890"	"red"
"Zm00001eb198100"	"turquoise"
"Zm00001eb261480"	"turquoise"
"Zm00001eb322900"	"blue"
"Zm00001eb114740"	"yellow"
"Zm00001eb194210"	"green"
"Zm00001eb311480"	"paleturquoise"
"Zm00001eb057200"	"yellow"
"Zm00001eb070410"	"saddlebrown"
"Zm00001eb088840"	"blue"
"Zm00001eb309920"	"salmon"
"Zm00001eb316930"	"midnightblue"
"Zm00001eb044390"	"blue"
"Zm00001eb044700"	"saddlebrown"
"Zm00001eb230270"	"turquoise"
"Zm00001eb390620"	"turquoise"
"Zm00001eb096720"	"turquoise"
"Zm00001eb101190"	"green"
"Zm00001eb144570"	"purple"
"Zm00001eb193660"	"blue"
"Zm00001eb215550"	"blue"
"Zm00001eb085330"	"midnightblue"
"Zm00001eb146670"	"greenyellow"
"Zm00001eb184520"	"black"
"Zm00001eb009870"	"blue"
"Zm00001eb258180"	"orange"
"Zm00001eb305690"	"pink"
"Zm00001eb337940"	"pink"
"Zm00001eb359610"	"purple"
"Zm00001eb369840"	"red"
"Zm00001eb201730"	"saddlebrown"
"Zm00001eb373800"	"black"
"Zm00001eb014090"	"turquoise"
"Zm00001eb048890"	"salmon"
"Zm00001eb153420"	"turquoise"
"Zm00001eb010050"	"paleturquoise"
"Zm00001eb044140"	"yellow"
"Zm00001eb275050"	"brown"
"Zm00001eb211340"	"turquoise"
"Zm00001eb048560"	"pink"
"Zm00001eb160100"	"turquoise"
"Zm00001eb035450"	"purple"
"Zm00001eb280870"	"black"
"Zm00001eb053170"	"red"
"Zm00001eb135940"	"green"
"Zm00001eb318810"	"brown"
"Zm00001eb422090"	"turquoise"
"Zm00001eb123210"	"red"
"Zm00001eb239880"	"purple"
"Zm00001eb310660"	"salmon"
"Zm00001eb314240"	"brown"
"Zm00001eb364520"	"salmon"
"Zm00001eb135090"	"turquoise"
"Zm00001eb291470"	"skyblue"
"Zm00001eb368350"	"pink"
"Zm00001eb369030"	"salmon"
"Zm00001eb428400"	"black"
"Zm00001eb003850"	"turquoise"
"Zm00001eb075710"	"pink"
"Zm00001eb208710"	"turquoise"
"Zm00001eb327240"	"green"
"Zm00001eb115440"	"turquoise"
"Zm00001eb395290"	"greenyellow"
"Zm00001eb424390"	"magenta"
"Zm00001eb432590"	"brown"
"Zm00001eb152660"	"blue"
"Zm00001eb172770"	"turquoise"
"Zm00001eb218920"	"red"
"Zm00001eb400550"	"lightcyan"
"Zm00001eb019900"	"turquoise"
"Zm00001eb256700"	"magenta"
"Zm00001eb270660"	"cyan"
"Zm00001eb062820"	"red"
"Zm00001eb208440"	"yellow"
"Zm00001eb255210"	"yellow"
"Zm00001eb280620"	"magenta"
"Zm00001eb282100"	"turquoise"
"Zm00001eb051050"	"turquoise"
"Zm00001eb058520"	"turquoise"
"Zm00001eb141480"	"black"
"Zm00001eb387560"	"turquoise"
"Zm00001eb155730"	"salmon"
"Zm00001eb163460"	"turquoise"
"Zm00001eb317890"	"blue"
"Zm00001eb430510"	"blue"
"Zm00001eb099820"	"red"
"Zm00001eb119220"	"salmon"
"Zm00001eb156330"	"grey"
"Zm00001eb201030"	"saddlebrown"
"Zm00001eb232500"	"yellow"
"Zm00001eb255230"	"blue"
"Zm00001eb321220"	"magenta"
"Zm00001eb364510"	"brown"
"Zm00001eb043410"	"brown"
"Zm00001eb053680"	"brown"
"Zm00001eb065900"	"grey"
"Zm00001eb099750"	"turquoise"
"Zm00001eb125080"	"green"
"Zm00001eb243730"	"blue"
"Zm00001eb179910"	"blue"
"Zm00001eb396430"	"red"
"Zm00001eb421520"	"brown"
"Zm00001eb182780"	"darkgrey"
"Zm00001eb286860"	"pink"
"Zm00001eb119770"	"turquoise"
"Zm00001eb183210"	"pink"
"Zm00001eb401900"	"blue"
"Zm00001eb416560"	"black"
"Zm00001eb419430"	"green"
"Zm00001eb120190"	"red"
"Zm00001eb228600"	"blue"
"Zm00001eb254920"	"mediumpurple3"
"Zm00001eb102420"	"red"
"Zm00001eb011160"	"turquoise"
"Zm00001eb331360"	"brown"
"Zm00001eb431620"	"brown"
"Zm00001eb081910"	"floralwhite"
"Zm00001eb019220"	"turquoise"
"Zm00001eb163550"	"green"
"Zm00001eb326970"	"black"
"Zm00001eb327200"	"lightyellow"
"Zm00001eb007750"	"grey"
"Zm00001eb231040"	"greenyellow"
"Zm00001eb023510"	"magenta"
"Zm00001eb216640"	"blue"
"Zm00001eb390850"	"red"
"Zm00001eb413520"	"green"
"Zm00001eb244140"	"yellowgreen"
"Zm00001eb011310"	"lightyellow"
"Zm00001eb025280"	"turquoise"
"Zm00001eb069010"	"lightgreen"
"Zm00001eb193550"	"blue"
"Zm00001eb189080"	"pink"
"Zm00001eb388820"	"grey"
"Zm00001eb400230"	"blue"
"Zm00001eb185560"	"darkgrey"
"Zm00001eb190740"	"blue"
"Zm00001eb264780"	"grey60"
"Zm00001eb297560"	"royalblue"
"Zm00001eb270230"	"blue"
"Zm00001eb296290"	"grey"
"Zm00001eb350490"	"grey"
"Zm00001eb211050"	"turquoise"
"Zm00001eb215660"	"yellow"
"Zm00001eb405250"	"turquoise"
"Zm00001eb039870"	"grey"
"Zm00001eb139480"	"turquoise"
"Zm00001eb144320"	"white"
"Zm00001eb201520"	"darkred"
"Zm00001eb232880"	"brown"
"Zm00001eb079130"	"green"
"Zm00001eb386160"	"green"
"Zm00001eb110460"	"tan"
"Zm00001eb327830"	"brown"
"Zm00001eb071580"	"turquoise"
"Zm00001eb203060"	"darkorange"
"Zm00001eb211620"	"brown"
"Zm00001eb369360"	"red"
"Zm00001eb420210"	"turquoise"
"Zm00001eb282870"	"turquoise"
"Zm00001eb400020"	"purple"
"Zm00001eb209330"	"pink"
"Zm00001eb348700"	"brown"
"Zm00001eb119800"	"yellow"
"Zm00001eb249550"	"green"
"Zm00001eb373670"	"black"
"Zm00001eb053610"	"red"
"Zm00001eb257000"	"green"
"Zm00001eb298040"	"turquoise"
"Zm00001eb388530"	"lightcyan"
"Zm00001eb201080"	"brown"
"Zm00001eb275040"	"red"
"Zm00001eb417050"	"darkgreen"
"Zm00001eb109130"	"turquoise"
"Zm00001eb282930"	"cyan"
"Zm00001eb351960"	"turquoise"
"Zm00001eb013600"	"brown"
"Zm00001eb064730"	"darkgrey"
"Zm00001eb159450"	"blue"
"Zm00001eb173680"	"turquoise"
"Zm00001eb357380"	"blue"
"Zm00001eb410240"	"red"
"Zm00001eb059030"	"yellow"
"Zm00001eb188960"	"brown"
"Zm00001eb270420"	"black"
"Zm00001eb018960"	"turquoise"
"Zm00001eb105970"	"salmon"
"Zm00001eb227720"	"black"
"Zm00001eb411770"	"turquoise"
"Zm00001eb071710"	"turquoise"
"Zm00001eb158920"	"turquoise"
"Zm00001eb186200"	"grey"
"Zm00001eb018870"	"blue"
"Zm00001eb205760"	"yellow"
"Zm00001eb327920"	"lightcyan"
"Zm00001eb378110"	"purple"
"Zm00001eb100350"	"orangered4"
"Zm00001eb224470"	"grey"
"Zm00001eb360710"	"turquoise"
"Zm00001eb025150"	"yellow"
"Zm00001eb059310"	"red"
"Zm00001eb109900"	"turquoise"
"Zm00001eb207930"	"grey"
"Zm00001eb308800"	"greenyellow"
"Zm00001eb366500"	"blue"
"Zm00001eb371950"	"saddlebrown"
"Zm00001eb001170"	"turquoise"
"Zm00001eb028450"	"orange"
"Zm00001eb064090"	"white"
"Zm00001eb171840"	"steelblue"
"Zm00001eb401520"	"yellow"
"Zm00001eb165030"	"yellow"
"Zm00001eb233100"	"pink"
"Zm00001eb279740"	"black"
"Zm00001eb048120"	"blue"
"Zm00001eb269020"	"turquoise"
"Zm00001eb285500"	"blue"
"Zm00001eb085150"	"lightgreen"
"Zm00001eb216450"	"green"
"Zm00001eb423330"	"green"
"Zm00001eb032000"	"sienna3"
"Zm00001eb221070"	"pink"
"Zm00001eb283530"	"yellow"
"Zm00001eb380390"	"blue"
"Zm00001eb001830"	"black"
"Zm00001eb010540"	"turquoise"
"Zm00001eb047420"	"blue"
"Zm00001eb388610"	"red"
"Zm00001eb389630"	"brown"
"Zm00001eb098970"	"turquoise"
"Zm00001eb290690"	"turquoise"
"Zm00001eb432320"	"darkred"
"Zm00001eb042250"	"cyan"
"Zm00001eb127780"	"brown"
"Zm00001eb165520"	"red"
"Zm00001eb368720"	"yellow"
"Zm00001eb035670"	"greenyellow"
"Zm00001eb138260"	"brown"
"Zm00001eb228090"	"green"
"Zm00001eb316180"	"brown"
"Zm00001eb383310"	"lightcyan1"
"Zm00001eb148270"	"red"
"Zm00001eb238300"	"greenyellow"
"Zm00001eb071050"	"yellow"
"Zm00001eb263200"	"turquoise"
"Zm00001eb340570"	"blue"
"Zm00001eb394070"	"turquoise"
"Zm00001eb078780"	"black"
"Zm00001eb088630"	"darkgreen"
"Zm00001eb157370"	"purple"
"Zm00001eb257680"	"skyblue3"
"Zm00001eb351490"	"red"
"Zm00001eb400010"	"lightgreen"
"Zm00001eb006890"	"turquoise"
"Zm00001eb137620"	"grey"
"Zm00001eb174170"	"yellow"
"Zm00001eb236830"	"turquoise"
"Zm00001eb355550"	"turquoise"
"Zm00001eb081580"	"paleturquoise"
"Zm00001eb100660"	"lightcyan1"
"Zm00001eb317050"	"purple"
"Zm00001eb377410"	"lightcyan1"
"Zm00001eb030010"	"green"
"Zm00001eb243420"	"red"
"Zm00001eb374760"	"turquoise"
"Zm00001eb428940"	"yellow"
"Zm00001eb041210"	"darkred"
"Zm00001eb159750"	"black"
"Zm00001eb190360"	"salmon"
"Zm00001eb107280"	"black"
"Zm00001eb427950"	"brown"
"Zm00001eb111380"	"blue"
"Zm00001eb217320"	"yellow"
"Zm00001eb348930"	"turquoise"
"Zm00001eb394440"	"turquoise"
"Zm00001eb096260"	"pink"
"Zm00001eb144440"	"turquoise"
"Zm00001eb189440"	"red"
"Zm00001eb328110"	"blue"
"Zm00001eb165210"	"yellow"
"Zm00001eb165450"	"blue"
"Zm00001eb212230"	"yellow"
"Zm00001eb300910"	"brown"
"Zm00001eb114600"	"lightcyan"
"Zm00001eb267200"	"green"
"Zm00001eb269810"	"turquoise"
"Zm00001eb061210"	"black"
"Zm00001eb045580"	"turquoise"
"Zm00001eb287330"	"tan"
"Zm00001eb316530"	"brown"
"Zm00001eb110350"	"darkturquoise"
"Zm00001eb136230"	"darkolivegreen"
"Zm00001eb255110"	"white"
"Zm00001eb361450"	"tan"
"Zm00001eb408900"	"grey60"
"Zm00001eb053860"	"brown"
"Zm00001eb063380"	"brown"
"Zm00001eb102580"	"grey"
"Zm00001eb068650"	"midnightblue"
"Zm00001eb117470"	"turquoise"
"Zm00001eb393970"	"blue"
"Zm00001eb021990"	"midnightblue"
"Zm00001eb144010"	"lightcyan"
"Zm00001eb372060"	"greenyellow"
"Zm00001eb407440"	"turquoise"
"Zm00001eb150260"	"blue"
"Zm00001eb383950"	"lightgreen"
"Zm00001eb167810"	"purple"
"Zm00001eb419010"	"brown"
"Zm00001eb104460"	"red"
"Zm00001eb333860"	"turquoise"
"Zm00001eb379610"	"grey60"
"Zm00001eb044350"	"yellow"
"Zm00001eb104830"	"orange"
"Zm00001eb371680"	"brown"
"Zm00001eb399780"	"tan"
"Zm00001eb008590"	"blue"
"Zm00001eb034090"	"magenta"
"Zm00001eb190160"	"turquoise"
"Zm00001eb191440"	"blue"
"Zm00001eb030960"	"yellow"
"Zm00001eb088970"	"red"
"Zm00001eb127920"	"greenyellow"
"Zm00001eb248620"	"brown"
"Zm00001eb313390"	"blue"
"Zm00001eb378980"	"ivory"
"Zm00001eb067480"	"magenta"
"Zm00001eb122060"	"turquoise"
"Zm00001eb149550"	"skyblue"
"Zm00001eb155120"	"blue"
"Zm00001eb245240"	"yellow"
"Zm00001eb104100"	"yellow"
"Zm00001eb321890"	"violet"
"Zm00001eb396410"	"orangered4"
"Zm00001eb202310"	"brown"
"Zm00001eb395470"	"blue"
"Zm00001eb421990"	"blue"
"Zm00001eb037890"	"turquoise"
"Zm00001eb072640"	"green"
"Zm00001eb169740"	"magenta"
"Zm00001eb170250"	"turquoise"
"Zm00001eb362370"	"purple"
"Zm00001eb383670"	"lightcyan"
"Zm00001eb399680"	"grey"
"Zm00001eb109490"	"brown"
"Zm00001eb142230"	"green"
"Zm00001eb150270"	"pink"
"Zm00001eb288090"	"blue"
"Zm00001eb043760"	"turquoise"
"Zm00001eb209820"	"black"
"Zm00001eb366690"	"red"
"Zm00001eb412050"	"skyblue3"
"Zm00001eb377130"	"magenta"
"Zm00001eb055960"	"paleturquoise"
"Zm00001eb170400"	"lightgreen"
"Zm00001eb209200"	"red"
"Zm00001eb402430"	"lightcyan1"
"Zm00001eb012240"	"green"
"Zm00001eb042770"	"brown"
"Zm00001eb390650"	"paleturquoise"
"Zm00001eb103220"	"turquoise"
"Zm00001eb151240"	"red"
"Zm00001eb006480"	"turquoise"
"Zm00001eb041040"	"blue"
"Zm00001eb384250"	"blue"
"Zm00001eb037540"	"green"
"Zm00001eb076870"	"turquoise"
"Zm00001eb142640"	"brown"
"Zm00001eb224640"	"turquoise"
"Zm00001eb321410"	"greenyellow"
"Zm00001eb178070"	"brown"
"Zm00001eb339490"	"yellow"
"Zm00001eb394250"	"turquoise"
"Zm00001eb035870"	"turquoise"
"Zm00001eb203050"	"darkorange"
"Zm00001eb422140"	"blue"
"Zm00001eb013830"	"turquoise"
"Zm00001eb151490"	"lightgreen"
"Zm00001eb169080"	"blue"
"Zm00001eb224870"	"royalblue"
"Zm00001eb361490"	"magenta"
"Zm00001eb388300"	"darkgrey"
"Zm00001eb067040"	"salmon"
"Zm00001eb199190"	"white"
"Zm00001eb252540"	"darkgreen"
"Zm00001eb333620"	"black"
"Zm00001eb404380"	"turquoise"
"Zm00001eb406800"	"red"
"Zm00001eb095110"	"black"
"Zm00001eb118980"	"magenta"
"Zm00001eb130860"	"darkred"
"Zm00001eb137180"	"purple"
"Zm00001eb210810"	"green"
"Zm00001eb425840"	"black"
"Zm00001eb052250"	"blue"
"Zm00001eb214090"	"red"
"Zm00001eb219860"	"grey"
"Zm00001eb168090"	"cyan"
"Zm00001eb201720"	"tan"
"Zm00001eb242720"	"brown"
"Zm00001eb251670"	"red"
"Zm00001eb023290"	"red"
"Zm00001eb039910"	"salmon"
"Zm00001eb231280"	"green"
"Zm00001eb156800"	"royalblue"
"Zm00001eb165890"	"brown"
"Zm00001eb279920"	"skyblue"
"Zm00001eb079340"	"mediumpurple3"
"Zm00001eb214230"	"sienna3"
"Zm00001eb397140"	"brown"
"Zm00001eb249800"	"brown"
"Zm00001eb319300"	"turquoise"
"Zm00001eb003780"	"yellow"
"Zm00001eb050630"	"green"
"Zm00001eb094990"	"tan"
"Zm00001eb164490"	"green"
"Zm00001eb316130"	"floralwhite"
"Zm00001eb064350"	"brown"
"Zm00001eb077440"	"blue"
"Zm00001eb150140"	"grey"
"Zm00001eb252030"	"blue"
"Zm00001eb327550"	"yellow"
"Zm00001eb394690"	"turquoise"
"Zm00001eb150280"	"thistle1"
"Zm00001eb177290"	"red"
"Zm00001eb232620"	"darkmagenta"
"Zm00001eb396740"	"red"
"Zm00001eb095920"	"red"
"Zm00001eb295180"	"turquoise"
"Zm00001eb270400"	"turquoise"
"Zm00001eb137120"	"yellow"
"Zm00001eb263010"	"green"
"Zm00001eb398490"	"tan"
"Zm00001eb036840"	"turquoise"
"Zm00001eb081630"	"brown"
"Zm00001eb101900"	"yellow"
"Zm00001eb293070"	"blue"
"Zm00001eb328980"	"green"
"Zm00001eb433150"	"green"
"Zm00001eb154110"	"brown"
"Zm00001eb254800"	"magenta"
"Zm00001eb272720"	"brown"
"Zm00001eb414750"	"royalblue"
"Zm00001eb287010"	"bisque4"
"Zm00001eb338030"	"grey60"
"Zm00001eb003520"	"blue"
"Zm00001eb427750"	"blue"
"Zm00001eb050110"	"lightsteelblue1"
"Zm00001eb068470"	"red"
"Zm00001eb371960"	"midnightblue"
"Zm00001eb047260"	"red"
"Zm00001eb220420"	"yellow"
"Zm00001eb275030"	"brown"
"Zm00001eb413860"	"turquoise"
"Zm00001eb007900"	"midnightblue"
"Zm00001eb006200"	"blue"
"Zm00001eb030600"	"turquoise"
"Zm00001eb111680"	"cyan"
"Zm00001eb236980"	"brown"
"Zm00001eb289180"	"grey60"
"Zm00001eb334360"	"blue"
"Zm00001eb059360"	"grey60"
"Zm00001eb414810"	"brown"
"Zm00001eb122730"	"green"
"Zm00001eb149830"	"turquoise"
"Zm00001eb199980"	"black"
"Zm00001eb345410"	"pink"
"Zm00001eb350150"	"brown"
"Zm00001eb389040"	"blue"
"Zm00001eb194500"	"blue"
"Zm00001eb372420"	"blue"
"Zm00001eb290320"	"turquoise"
"Zm00001eb336880"	"green"
"Zm00001eb392460"	"blue"
"Zm00001eb432530"	"blue"
"Zm00001eb189020"	"turquoise"
"Zm00001eb327320"	"purple"
"Zm00001eb029980"	"pink"
"Zm00001eb041630"	"yellow"
"Zm00001eb217990"	"brown"
"Zm00001eb254120"	"turquoise"
"Zm00001eb332120"	"yellow"
"Zm00001eb352090"	"saddlebrown"
"Zm00001eb402920"	"turquoise"
"Zm00001eb432920"	"brown"
"Zm00001eb138070"	"brown"
"Zm00001eb265080"	"greenyellow"
"Zm00001eb280700"	"red"
"Zm00001eb319720"	"yellow"
"Zm00001eb335010"	"blue"
"Zm00001eb407210"	"royalblue"
"Zm00001eb085240"	"red"
"Zm00001eb163690"	"black"
"Zm00001eb342190"	"red"
"Zm00001eb377440"	"yellow"
"Zm00001eb326040"	"skyblue"
"Zm00001eb006830"	"greenyellow"
"Zm00001eb100830"	"lightgreen"
"Zm00001eb166340"	"midnightblue"
"Zm00001eb238760"	"yellow"
"Zm00001eb289470"	"turquoise"
"Zm00001eb324070"	"turquoise"
"Zm00001eb255850"	"blue"
"Zm00001eb268400"	"yellow"
"Zm00001eb143880"	"turquoise"
"Zm00001eb224000"	"grey"
"Zm00001eb347630"	"green"
"Zm00001eb054420"	"brown"
"Zm00001eb176590"	"blue"
"Zm00001eb235070"	"blue"
"Zm00001eb356820"	"yellow"
"Zm00001eb018200"	"brown"
"Zm00001eb059980"	"grey"
"Zm00001eb245390"	"turquoise"
"Zm00001eb330350"	"brown4"
"Zm00001eb369930"	"blue"
"Zm00001eb151330"	"blue"
"Zm00001eb156250"	"blue"
"Zm00001eb217570"	"magenta"
"Zm00001eb025550"	"turquoise"
"Zm00001eb102290"	"blue"
"Zm00001eb275510"	"greenyellow"
"Zm00001eb081390"	"red"
"Zm00001eb209890"	"darkgrey"
"Zm00001eb286770"	"green"
"Zm00001eb333020"	"red"
"Zm00001eb362650"	"greenyellow"
"Zm00001eb410710"	"red"
"Zm00001eb037860"	"turquoise"
"Zm00001eb108230"	"red"
"Zm00001eb309470"	"turquoise"
"Zm00001eb039270"	"pink"
"Zm00001eb128450"	"turquoise"
"Zm00001eb223890"	"darkgrey"
"Zm00001eb303530"	"yellow"
"Zm00001eb009060"	"blue"
"Zm00001eb063970"	"darkgreen"
"Zm00001eb205030"	"red"
"Zm00001eb307250"	"darkgrey"
"Zm00001eb366670"	"yellow"
"Zm00001eb015710"	"purple"
"Zm00001eb052070"	"blue"
"Zm00001eb092900"	"turquoise"
"Zm00001eb188950"	"blue"
"Zm00001eb260980"	"green"
"Zm00001eb094180"	"darkgreen"
"Zm00001eb218490"	"royalblue"
"Zm00001eb373520"	"turquoise"
"Zm00001eb409190"	"blue"
"Zm00001eb190590"	"yellow"
"Zm00001eb339380"	"black"
"Zm00001eb001500"	"black"
"Zm00001eb082790"	"cyan"
"Zm00001eb158780"	"salmon"
"Zm00001eb351390"	"white"
"Zm00001eb358960"	"pink"
"Zm00001eb154590"	"blue"
"Zm00001eb312110"	"midnightblue"
"Zm00001eb426230"	"red"
"Zm00001eb007760"	"plum1"
"Zm00001eb010330"	"black"
"Zm00001eb118760"	"saddlebrown"
"Zm00001eb161890"	"brown"
"Zm00001eb166540"	"green"
"Zm00001eb253330"	"royalblue"
"Zm00001eb050510"	"grey"
"Zm00001eb096610"	"lightgreen"
"Zm00001eb301330"	"red"
"Zm00001eb019780"	"magenta"
"Zm00001eb089620"	"turquoise"
"Zm00001eb188630"	"turquoise"
"Zm00001eb243330"	"yellow"
"Zm00001eb257070"	"darkmagenta"
"Zm00001eb373450"	"black"
"Zm00001eb094040"	"grey"
"Zm00001eb159030"	"lightsteelblue1"
"Zm00001eb256010"	"darkred"
"Zm00001eb346800"	"purple"
"Zm00001eb004180"	"paleturquoise"
"Zm00001eb348780"	"salmon"
"Zm00001eb056900"	"turquoise"
"Zm00001eb213650"	"black"
"Zm00001eb392680"	"turquoise"
"Zm00001eb128320"	"yellow"
"Zm00001eb192530"	"magenta"
"Zm00001eb108650"	"grey"
"Zm00001eb143130"	"turquoise"
"Zm00001eb364310"	"orange"
"Zm00001eb103990"	"magenta"
"Zm00001eb137810"	"darkorange"
"Zm00001eb283240"	"blue"
"Zm00001eb374640"	"brown"
"Zm00001eb408350"	"royalblue"
"Zm00001eb431490"	"blue"
"Zm00001eb107080"	"black"
"Zm00001eb011060"	"turquoise"
"Zm00001eb124120"	"grey"
"Zm00001eb231550"	"turquoise"
"Zm00001eb324490"	"white"
"Zm00001eb000740"	"orange"
"Zm00001eb103020"	"turquoise"
"Zm00001eb290400"	"blue"
"Zm00001eb354240"	"white"
"Zm00001eb394590"	"plum2"
"Zm00001eb068160"	"blue"
"Zm00001eb100610"	"green"
"Zm00001eb333900"	"turquoise"
"Zm00001eb365340"	"plum1"
"Zm00001eb431120"	"green"
"Zm00001eb139050"	"green"
"Zm00001eb140040"	"red"
"Zm00001eb204940"	"darkorange"
"Zm00001eb293870"	"turquoise"
"Zm00001eb336040"	"blue"
"Zm00001eb016590"	"brown"
"Zm00001eb136390"	"cyan"
"Zm00001eb139810"	"pink"
"Zm00001eb321090"	"grey"
"Zm00001eb289020"	"darkolivegreen"
"Zm00001eb369690"	"green"
"Zm00001eb163600"	"pink"
"Zm00001eb195530"	"black"
"Zm00001eb260090"	"pink"
"Zm00001eb000500"	"yellow"
"Zm00001eb104560"	"red"
"Zm00001eb165280"	"steelblue"
"Zm00001eb367240"	"blue"
"Zm00001eb004650"	"green"
"Zm00001eb136350"	"thistle1"
"Zm00001eb306670"	"red"
"Zm00001eb367960"	"green"
"Zm00001eb426210"	"yellow"
"Zm00001eb209150"	"black"
"Zm00001eb116940"	"grey60"
"Zm00001eb252640"	"black"
"Zm00001eb345350"	"thistle2"
"Zm00001eb406750"	"lightcyan"
"Zm00001eb031250"	"blue"
"Zm00001eb039750"	"grey60"
"Zm00001eb250180"	"turquoise"
"Zm00001eb298420"	"blue"
"Zm00001eb402220"	"salmon4"
"Zm00001eb011730"	"brown"
"Zm00001eb045380"	"green"
"Zm00001eb050930"	"brown"
"Zm00001eb224630"	"turquoise"
"Zm00001eb023130"	"black"
"Zm00001eb332720"	"red"
"Zm00001eb340670"	"red"
"Zm00001eb399260"	"lightyellow"
"Zm00001eb113330"	"plum2"
"Zm00001eb415770"	"pink"
"Zm00001eb062560"	"turquoise"
"Zm00001eb121140"	"orange"
"Zm00001eb297250"	"pink"
"Zm00001eb226830"	"black"
"Zm00001eb286620"	"blue"
"Zm00001eb301730"	"darkorange2"
"Zm00001eb430180"	"red"
"Zm00001eb134790"	"blue"
"Zm00001eb254040"	"green"
"Zm00001eb278700"	"turquoise"
"Zm00001eb175400"	"lightcyan"
"Zm00001eb060200"	"turquoise"
"Zm00001eb248760"	"purple"
"Zm00001eb131060"	"green"
"Zm00001eb211110"	"turquoise"
"Zm00001eb222840"	"magenta"
"Zm00001eb249290"	"green"
"Zm00001eb401490"	"darkolivegreen"
"Zm00001eb418870"	"green"
"Zm00001eb071870"	"green"
"Zm00001eb033310"	"brown"
"Zm00001eb154270"	"brown"
"Zm00001eb352790"	"turquoise"
"Zm00001eb055700"	"blue"
"Zm00001eb174420"	"pink"
"Zm00001eb215850"	"green"
"Zm00001eb279990"	"yellow"
"Zm00001eb000790"	"brown"
"Zm00001eb076760"	"blue"
"Zm00001eb145880"	"blue"
"Zm00001eb207550"	"turquoise"
"Zm00001eb291970"	"black"
"Zm00001eb345970"	"purple"
"Zm00001eb219240"	"darkgreen"
"Zm00001eb398630"	"green"
"Zm00001eb053350"	"purple"
"Zm00001eb072800"	"blue"
"Zm00001eb097710"	"turquoise"
"Zm00001eb173630"	"blue"
"Zm00001eb389920"	"red"
"Zm00001eb066250"	"blue"
"Zm00001eb360120"	"brown"
"Zm00001eb363140"	"lightgreen"
"Zm00001eb102160"	"red"
"Zm00001eb127860"	"darkmagenta"
"Zm00001eb167830"	"tan"
"Zm00001eb215180"	"black"
"Zm00001eb325610"	"purple"
"Zm00001eb366130"	"blue"
"Zm00001eb378120"	"green"
"Zm00001eb405450"	"turquoise"
"Zm00001eb147490"	"blue"
"Zm00001eb194100"	"turquoise"
"Zm00001eb311550"	"cyan"
"Zm00001eb365680"	"tan"
"Zm00001eb167650"	"blue"
"Zm00001eb280780"	"brown"
"Zm00001eb382290"	"red"
"Zm00001eb081060"	"violet"
"Zm00001eb100880"	"turquoise"
"Zm00001eb349050"	"red"
"Zm00001eb362820"	"grey"
"Zm00001eb059730"	"brown"
"Zm00001eb221750"	"tan"
"Zm00001eb024960"	"grey"
"Zm00001eb100230"	"greenyellow"
"Zm00001eb222550"	"yellow"
"Zm00001eb243020"	"salmon"
"Zm00001eb348620"	"turquoise"
"Zm00001eb017100"	"turquoise"
"Zm00001eb161000"	"yellow"
"Zm00001eb161910"	"lightgreen"
"Zm00001eb303410"	"yellow"
"Zm00001eb172090"	"greenyellow"
"Zm00001eb196760"	"greenyellow"
"Zm00001eb019640"	"darkgrey"
"Zm00001eb176370"	"green"
"Zm00001eb192920"	"grey"
"Zm00001eb210110"	"yellow"
"Zm00001eb277880"	"turquoise"
"Zm00001eb207660"	"red"
"Zm00001eb405120"	"green"
"Zm00001eb114330"	"turquoise"
"Zm00001eb152570"	"white"
"Zm00001eb242570"	"pink"
"Zm00001eb110730"	"yellow"
"Zm00001eb287370"	"pink"
"Zm00001eb319230"	"magenta"
"Zm00001eb411900"	"magenta"
"Zm00001eb010820"	"black"
"Zm00001eb079980"	"blue"
"Zm00001eb106230"	"royalblue"
"Zm00001eb212520"	"purple"
"Zm00001eb213540"	"red"
"Zm00001eb371640"	"greenyellow"
"Zm00001eb092280"	"lightgreen"
"Zm00001eb321070"	"turquoise"
"Zm00001eb086580"	"red"
"Zm00001eb230550"	"brown"
"Zm00001eb279580"	"greenyellow"
"Zm00001eb297810"	"skyblue"
"Zm00001eb091750"	"salmon"
"Zm00001eb151340"	"darkgreen"
"Zm00001eb310860"	"lightcyan"
"Zm00001eb348710"	"red"
"Zm00001eb413540"	"brown"
"Zm00001eb096140"	"green"
"Zm00001eb027740"	"lightgreen"
"Zm00001eb150680"	"red"
"Zm00001eb191260"	"red"
"Zm00001eb331500"	"turquoise"
"Zm00001eb407050"	"blue"
"Zm00001eb068590"	"yellow"
"Zm00001eb254100"	"brown"
"Zm00001eb385720"	"red"
"Zm00001eb416370"	"magenta"
"Zm00001eb418330"	"steelblue"
"Zm00001eb430030"	"greenyellow"
"Zm00001eb051290"	"lightcyan"
"Zm00001eb180950"	"orange"
"Zm00001eb215560"	"yellow"
"Zm00001eb113200"	"red"
"Zm00001eb160650"	"turquoise"
"Zm00001eb189170"	"blue"
"Zm00001eb317760"	"turquoise"
"Zm00001eb204270"	"turquoise"
"Zm00001eb373100"	"turquoise"
"Zm00001eb144800"	"pink"
"Zm00001eb169560"	"magenta"
"Zm00001eb253790"	"magenta"
"Zm00001eb347230"	"pink"
