ENSEMBL_GeneID	cut_c_6_iii	cut_t_6_iii
Zm00001eb390760	0	0
Zm00001eb390770	0	0
Zm00001eb390780	0	0
Zm00001eb390790	35	66
Zm00001eb390800	0	0
Zm00001eb390820	0	0
Zm00001eb390830	8	16
Zm00001eb390840	0	0
Zm00001eb390850	2	3
Zm00001eb390860	6	2
Zm00001eb390870	0	0
Zm00001eb390880	0	0
Zm00001eb390900	11	7
Zm00001eb390910	0	0
Zm00001eb390920	0	0
Zm00001eb390930	0	1
Zm00001eb390940	2	2
Zm00001eb390950	0	0
Zm00001eb390960	0	0
Zm00001eb390970	3	4
Zm00001eb390980	0	0
Zm00001eb391000	1	0
Zm00001eb391010	0	0
Zm00001eb391020	1	0
Zm00001eb391030	5	11
Zm00001eb391040	0	0
Zm00001eb391050	0	0
Zm00001eb391060	13	25
Zm00001eb391070	4	3
Zm00001eb391080	1	1
Zm00001eb391090	0	0
Zm00001eb391100	0	0
Zm00001eb391110	0	0
Zm00001eb391120	0	0
Zm00001eb391130	7	14
Zm00001eb391140	2	0
Zm00001eb391150	0	0
Zm00001eb391160	0	0
Zm00001eb391170	0	0
Zm00001eb391180	0	0
Zm00001eb391190	0	0
Zm00001eb391210	8	13
Zm00001eb391220	0	0
Zm00001eb391230	1	12
Zm00001eb391240	4	5
Zm00001eb391250	0	0
Zm00001eb391260	0	0
Zm00001eb391270	23	34
Zm00001eb391280	6	5
Zm00001eb391290	0	0
Zm00001eb391300	0	0
Zm00001eb391310	0	0
Zm00001eb391340	0	0
Zm00001eb391350	13	12
Zm00001eb391360	2	3
Zm00001eb391370	0	1
Zm00001eb391380	8	12
Zm00001eb391390	0	6
Zm00001eb391400	0	2
Zm00001eb391410	12	21
Zm00001eb391420	0	2
Zm00001eb391440	3	0
Zm00001eb391450	9	14
Zm00001eb391460	0	0
Zm00001eb391470	0	0
Zm00001eb391480	0	0
Zm00001eb391490	1	0
Zm00001eb391500	5	0
Zm00001eb391510	0	0
Zm00001eb391530	2	3
Zm00001eb391540	5	11
Zm00001eb391550	0	0
Zm00001eb391570	1	0
Zm00001eb391580	0	0
Zm00001eb391600	6	11
Zm00001eb391610	0	0
Zm00001eb391620	5	15
Zm00001eb391630	5	8
Zm00001eb391650	0	0
Zm00001eb391660	31	56
Zm00001eb391670	7	10
Zm00001eb391690	97	173
Zm00001eb391700	13	19
Zm00001eb391710	0	0
Zm00001eb391720	2	3
Zm00001eb391730	0	0
Zm00001eb391740	9	9
Zm00001eb391750	0	2
Zm00001eb391760	0	0
Zm00001eb391770	1	1
Zm00001eb391780	0	0
Zm00001eb391790	0	0
Zm00001eb391800	0	0
Zm00001eb391830	0	0
Zm00001eb391840	0	0
Zm00001eb391860	0	0
Zm00001eb391870	0	0
Zm00001eb391880	0	0
Zm00001eb391890	2	0
Zm00001eb391900	0	0
Zm00001eb391910	0	0
Zm00001eb391920	0	0
Zm00001eb391930	0	0
Zm00001eb391940	0	0
Zm00001eb391950	0	0
Zm00001eb391960	0	0
Zm00001eb391970	0	0
Zm00001eb392000	3	4
Zm00001eb392010	0	0
Zm00001eb392020	0	0
Zm00001eb392030	1	0
Zm00001eb392040	0	0
Zm00001eb392050	37	52
Zm00001eb392070	0	2
Zm00001eb392080	3	0
Zm00001eb392090	0	0
Zm00001eb392100	0	2
Zm00001eb392110	1	0
Zm00001eb392120	21	48
Zm00001eb392130	0	0
Zm00001eb392140	0	0
Zm00001eb392150	1	5
Zm00001eb392160	7	8
Zm00001eb392170	0	0
Zm00001eb392180	0	0
Zm00001eb392190	6	13
Zm00001eb392200	0	0
Zm00001eb392210	0	0
Zm00001eb392220	6	5
Zm00001eb392230	0	1
Zm00001eb392250	1	0
Zm00001eb392260	1	0
Zm00001eb392270	5	6
Zm00001eb392280	6	5
Zm00001eb392290	36	82
Zm00001eb392300	4	8
Zm00001eb392310	0	0
Zm00001eb392330	18	36
Zm00001eb392340	11	4
Zm00001eb392350	0	0
Zm00001eb392360	0	0
Zm00001eb392370	5	2
Zm00001eb392380	0	0
Zm00001eb392390	19	19
Zm00001eb392400	11	26
Zm00001eb392420	0	1
Zm00001eb392430	2	2
Zm00001eb392440	33	38
Zm00001eb392450	1	3
Zm00001eb392460	0	2
Zm00001eb392470	0	0
Zm00001eb392480	0	0
Zm00001eb392490	10	6
Zm00001eb392520	0	0
Zm00001eb392530	9	7
Zm00001eb392550	0	1
Zm00001eb392560	15	14
Zm00001eb392570	14	23
Zm00001eb392580	9	6
Zm00001eb392590	0	0
Zm00001eb392600	0	1
Zm00001eb392610	0	0
Zm00001eb392620	0	0
Zm00001eb392630	0	0
Zm00001eb392640	0	0
Zm00001eb392650	2	5
Zm00001eb392660	2	2
Zm00001eb392670	0	0
Zm00001eb392680	1	0
Zm00001eb392700	9	6
Zm00001eb392710	2	0
Zm00001eb392720	0	0
Zm00001eb392730	9	6
Zm00001eb392740	13	7
Zm00001eb392750	2	3
Zm00001eb392760	0	0
Zm00001eb392770	0	0
Zm00001eb392780	0	0
Zm00001eb392790	0	0
Zm00001eb392800	10	6
Zm00001eb392810	0	0
Zm00001eb392820	0	0
Zm00001eb392830	0	0
Zm00001eb392840	0	0
Zm00001eb392850	0	0
Zm00001eb392860	0	0
Zm00001eb392870	21	21
Zm00001eb392880	147	335
Zm00001eb392890	28	30
Zm00001eb392900	8	14
Zm00001eb392910	3	0
Zm00001eb392940	2	1
Zm00001eb392950	8	15
Zm00001eb392960	2	3
Zm00001eb392970	4	3
Zm00001eb392980	0	0
Zm00001eb392990	0	1
Zm00001eb393000	0	0
Zm00001eb393010	16	43
Zm00001eb393020	9	11
Zm00001eb393040	7	12
Zm00001eb393050	6	5
Zm00001eb393060	4	1
Zm00001eb393070	0	0
Zm00001eb393080	0	0
Zm00001eb393090	0	0
Zm00001eb393100	0	0
Zm00001eb393110	0	0
Zm00001eb393120	230	231
Zm00001eb393130	55	75
Zm00001eb393140	7	6
Zm00001eb393150	2	5
Zm00001eb393160	3	5
Zm00001eb393170	2	6
Zm00001eb393180	0	3
Zm00001eb393190	0	0
Zm00001eb393200	79	153
Zm00001eb393210	0	0
Zm00001eb393220	0	0
Zm00001eb393230	0	0
Zm00001eb393240	0	0
Zm00001eb393250	4	3
Zm00001eb393270	4	2
Zm00001eb393280	16	25
Zm00001eb393290	2	3
Zm00001eb393300	4	1
Zm00001eb393310	0	1
Zm00001eb393320	0	0
Zm00001eb393330	0	0
Zm00001eb393340	0	0
Zm00001eb393360	0	0
Zm00001eb393370	0	0
Zm00001eb393380	0	0
Zm00001eb393390	0	0
Zm00001eb393400	0	0
Zm00001eb393410	0	0
Zm00001eb393420	5	11
Zm00001eb393430	0	1
Zm00001eb393440	0	0
Zm00001eb393450	1	0
Zm00001eb393460	1	2
Zm00001eb393470	0	0
Zm00001eb393480	0	0
Zm00001eb393490	1	0
Zm00001eb393500	1	1
Zm00001eb393510	0	0
Zm00001eb393520	0	0
Zm00001eb393530	0	0
Zm00001eb393560	2	2
Zm00001eb393570	0	0
Zm00001eb393580	0	0
Zm00001eb393590	0	0
Zm00001eb393600	0	0
Zm00001eb393610	26	25
Zm00001eb393620	0	0
Zm00001eb393630	1	3
Zm00001eb393640	1	0
Zm00001eb393650	0	1
Zm00001eb393660	14	11
Zm00001eb393670	0	1
Zm00001eb393680	15	7
Zm00001eb393690	0	2
Zm00001eb393710	0	2
Zm00001eb393720	9	1
Zm00001eb393730	4	2
Zm00001eb393750	0	0
Zm00001eb393760	1	0
Zm00001eb393770	0	0
Zm00001eb393780	0	0
Zm00001eb393790	0	0
Zm00001eb393800	0	0
Zm00001eb393810	5	1
Zm00001eb393820	0	0
Zm00001eb393830	0	0
Zm00001eb393840	20	15
Zm00001eb393850	0	0
Zm00001eb393860	0	1
Zm00001eb393890	0	0
Zm00001eb393900	5	19
Zm00001eb393910	0	0
Zm00001eb393920	3	3
Zm00001eb393930	6	3
Zm00001eb393940	5	3
Zm00001eb393970	1	1
Zm00001eb393990	0	2
Zm00001eb394010	20	18
Zm00001eb394030	0	0
Zm00001eb394040	0	0
Zm00001eb394050	6	2
Zm00001eb394060	7	12
Zm00001eb394070	2	3
Zm00001eb394080	0	1
Zm00001eb394100	0	0
Zm00001eb394110	0	0
Zm00001eb394120	14	11
Zm00001eb394130	0	0
Zm00001eb394140	0	0
Zm00001eb394150	0	2
Zm00001eb394170	5	2
Zm00001eb394180	5	1
Zm00001eb394190	7	5
Zm00001eb394200	4	3
Zm00001eb394210	28	14
Zm00001eb394220	4	4
Zm00001eb394230	5	3
Zm00001eb394240	0	0
Zm00001eb394250	4	0
Zm00001eb394260	1	2
Zm00001eb394270	5	12
Zm00001eb394280	0	2
Zm00001eb394290	12	1
Zm00001eb394300	2	1
Zm00001eb394310	2	4
Zm00001eb394320	0	0
Zm00001eb394330	0	0
Zm00001eb394340	5	3
Zm00001eb394360	10	16
Zm00001eb394370	0	0
Zm00001eb394380	1	2
Zm00001eb394390	0	0
Zm00001eb394400	13	9
Zm00001eb394410	12	18
Zm00001eb394420	0	0
Zm00001eb394430	11	6
Zm00001eb394440	1	1
Zm00001eb394450	0	0
Zm00001eb394460	5	4
Zm00001eb394470	5	2
Zm00001eb394480	0	0
Zm00001eb394490	3	0
Zm00001eb394500	0	0
Zm00001eb394510	15	11
Zm00001eb394520	12	5
Zm00001eb394530	0	1
Zm00001eb394540	48	89
Zm00001eb394550	0	0
Zm00001eb394570	5	2
Zm00001eb394580	8	3
Zm00001eb394590	0	0
Zm00001eb394600	63	52
Zm00001eb394610	20	23
Zm00001eb394620	0	0
Zm00001eb394630	0	0
Zm00001eb394640	13	35
Zm00001eb394650	0	8
Zm00001eb394660	5	11
Zm00001eb394670	13	34
Zm00001eb394690	4	1
Zm00001eb394700	73	49
Zm00001eb394710	3	0
Zm00001eb394720	0	0
Zm00001eb394730	0	0
Zm00001eb394740	0	0
Zm00001eb394750	13	18
Zm00001eb394760	2	2
Zm00001eb394770	3	4
Zm00001eb394790	0	0
Zm00001eb394800	0	0
Zm00001eb394810	0	0
Zm00001eb394820	0	0
Zm00001eb394830	9	12
Zm00001eb394840	7	3
Zm00001eb394850	1	2
Zm00001eb394860	0	0
Zm00001eb394870	5	12
Zm00001eb394890	0	0
Zm00001eb394900	0	0
Zm00001eb394910	4	3
Zm00001eb394920	34	37
Zm00001eb394930	1	0
Zm00001eb394940	3	14
Zm00001eb394950	3	3
Zm00001eb394960	11	17
Zm00001eb394970	1	11
Zm00001eb394980	2	1
Zm00001eb394990	0	0
Zm00001eb395000	3	12
Zm00001eb395010	0	0
Zm00001eb395020	2	1
Zm00001eb395030	0	0
Zm00001eb395040	0	0
Zm00001eb395050	0	0
Zm00001eb395060	7	4
Zm00001eb395070	2	7
Zm00001eb395080	3	4
Zm00001eb395090	13	14
Zm00001eb395100	1	4
Zm00001eb395110	0	0
Zm00001eb395120	32	36
Zm00001eb395130	0	0
Zm00001eb395140	0	0
Zm00001eb395150	3	0
Zm00001eb395160	0	0
Zm00001eb395170	0	0
Zm00001eb395180	34	65
Zm00001eb395190	1	2
Zm00001eb395200	4	1
Zm00001eb395210	0	0
Zm00001eb395220	2	2
Zm00001eb395230	4	4
Zm00001eb395240	20	27
Zm00001eb395250	27	39
Zm00001eb395260	3	3
Zm00001eb395270	43	41
Zm00001eb395280	7	15
Zm00001eb395290	1	0
Zm00001eb395300	2	3
Zm00001eb395310	27	52
Zm00001eb395320	1	2
Zm00001eb395330	0	0
Zm00001eb395340	0	0
Zm00001eb395350	0	0
Zm00001eb395360	0	0
Zm00001eb395370	0	0
Zm00001eb395380	6	12
Zm00001eb395390	3	3
Zm00001eb395400	0	0
Zm00001eb395410	4	1
Zm00001eb395430	0	0
Zm00001eb395440	4	3
Zm00001eb395460	0	0
Zm00001eb395470	1	1
Zm00001eb395480	25	17
Zm00001eb395490	11	19
Zm00001eb395500	0	4
Zm00001eb395510	3	6
Zm00001eb395520	8	25
Zm00001eb395530	21	35
Zm00001eb395560	14	11
Zm00001eb395570	0	0
Zm00001eb395580	4	0
Zm00001eb395590	13	2
Zm00001eb395600	4	5
Zm00001eb395610	6	10
Zm00001eb395620	0	0
Zm00001eb395630	3	7
Zm00001eb395640	10	14
Zm00001eb395650	0	0
Zm00001eb395660	0	0
Zm00001eb395670	0	2
Zm00001eb395680	0	0
Zm00001eb395690	0	0
Zm00001eb395700	0	0
Zm00001eb395710	0	0
Zm00001eb395720	13	4
Zm00001eb395730	0	0
Zm00001eb395740	0	0
Zm00001eb395750	9	19
Zm00001eb395760	1	2
Zm00001eb395770	0	0
Zm00001eb395780	27	22
Zm00001eb395790	13	19
Zm00001eb395800	0	0
Zm00001eb395810	5	7
Zm00001eb395820	0	0
Zm00001eb395830	0	0
Zm00001eb395840	0	0
Zm00001eb395850	43	67
Zm00001eb395860	0	0
Zm00001eb395870	0	0
Zm00001eb395880	8	3
Zm00001eb395890	0	0
Zm00001eb395920	0	0
Zm00001eb395930	0	0
Zm00001eb395940	0	0
Zm00001eb395950	2	4
Zm00001eb395960	0	0
Zm00001eb395970	16	48
Zm00001eb395980	0	0
Zm00001eb395990	0	0
Zm00001eb396000	0	0
Zm00001eb396010	0	0
Zm00001eb396020	0	0
Zm00001eb396030	3	4
Zm00001eb396040	8	9
Zm00001eb396050	6	10
Zm00001eb396060	32	28
Zm00001eb396070	14	9
Zm00001eb396090	0	0
Zm00001eb396100	3	14
Zm00001eb396110	0	0
Zm00001eb396120	0	0
Zm00001eb396130	0	0
Zm00001eb396140	0	1
Zm00001eb396150	0	0
Zm00001eb396160	0	0
Zm00001eb396170	0	0
Zm00001eb396190	1	2
Zm00001eb396200	0	0
Zm00001eb396210	0	0
Zm00001eb396220	0	0
Zm00001eb396230	0	0
Zm00001eb396240	0	0
Zm00001eb396250	0	0
Zm00001eb396270	0	0
Zm00001eb396280	0	0
Zm00001eb396290	0	0
Zm00001eb396300	8	25
Zm00001eb396310	0	0
Zm00001eb396320	0	0
Zm00001eb396330	6	2
Zm00001eb396340	1	0
Zm00001eb396350	15	15
Zm00001eb396360	0	0
Zm00001eb396370	9	14
Zm00001eb396380	0	0
Zm00001eb396390	0	0
Zm00001eb396400	0	0
Zm00001eb396410	0	1
Zm00001eb396420	0	0
Zm00001eb396430	4	2
Zm00001eb396440	4	7
Zm00001eb396450	6	7
Zm00001eb396460	1	4
Zm00001eb396470	1	2
Zm00001eb396480	2	2
Zm00001eb396490	13	11
Zm00001eb396500	0	0
Zm00001eb396510	0	0
Zm00001eb396520	16	0
Zm00001eb396530	0	0
Zm00001eb396540	13	9
Zm00001eb396550	0	0
Zm00001eb396560	0	0
Zm00001eb396570	0	2
Zm00001eb396610	5	3
Zm00001eb396620	0	0
Zm00001eb396630	0	0
Zm00001eb396640	1	1
Zm00001eb396650	40	70
Zm00001eb396660	0	0
Zm00001eb396670	7	15
Zm00001eb396680	11	10
Zm00001eb396690	2	4
Zm00001eb396710	0	0
Zm00001eb396720	0	0
Zm00001eb396730	44	141
Zm00001eb396740	3	1
Zm00001eb396750	3	1
Zm00001eb396760	0	0
Zm00001eb396770	0	0
Zm00001eb396780	0	0
Zm00001eb396790	0	0
Zm00001eb396800	0	0
Zm00001eb396810	0	0
Zm00001eb396820	1	0
Zm00001eb396830	15	29
Zm00001eb396840	0	0
Zm00001eb396850	2	0
Zm00001eb396860	22	21
Zm00001eb396880	7	2
Zm00001eb396890	13	21
Zm00001eb396900	0	0
Zm00001eb396910	0	0
Zm00001eb396920	2	4
Zm00001eb396930	3	0
Zm00001eb396940	6	5
Zm00001eb396950	4	11
Zm00001eb396960	0	1
Zm00001eb396970	0	0
Zm00001eb396980	0	0
Zm00001eb396990	14	22
Zm00001eb397000	0	0
Zm00001eb397010	5	5
Zm00001eb397020	4	9
Zm00001eb397030	0	0
Zm00001eb397040	0	0
Zm00001eb397050	20	41
Zm00001eb397060	0	0
Zm00001eb397070	2	3
Zm00001eb397080	6	4
Zm00001eb397090	8	6
Zm00001eb397100	9	9
Zm00001eb397120	0	0
Zm00001eb397130	0	0
Zm00001eb397140	1	2
Zm00001eb397150	6	9
Zm00001eb397160	0	0
Zm00001eb397170	11	12
Zm00001eb397180	162	151
Zm00001eb397190	10	11
Zm00001eb397200	5	6
Zm00001eb397220	2	2
Zm00001eb397230	0	0
Zm00001eb397240	26	24
Zm00001eb397250	4	2
Zm00001eb397260	11	16
Zm00001eb397270	10	11
Zm00001eb397280	4	6
Zm00001eb397290	6	11
Zm00001eb397300	5	3
Zm00001eb397310	2	3
Zm00001eb397320	16	52
Zm00001eb397330	8	3
Zm00001eb397340	0	0
Zm00001eb397350	17	3
Zm00001eb397360	0	0
Zm00001eb397370	11	5
Zm00001eb397390	7	3
Zm00001eb397400	7	3
Zm00001eb397410	0	0
Zm00001eb397420	0	0
Zm00001eb397430	24	30
Zm00001eb397440	1	4
Zm00001eb397450	0	1
Zm00001eb397460	0	0
Zm00001eb397470	0	0
Zm00001eb397480	0	0
Zm00001eb397490	0	0
Zm00001eb397500	55	154
Zm00001eb397510	9	15
Zm00001eb397520	6	2
Zm00001eb397530	0	0
Zm00001eb397540	0	0
Zm00001eb397550	10	12
Zm00001eb397560	28	33
Zm00001eb397570	39	54
Zm00001eb397580	43	48
Zm00001eb397590	0	0
Zm00001eb397600	1	5
Zm00001eb397610	6	10
Zm00001eb397620	3	6
Zm00001eb397630	0	0
Zm00001eb397640	0	0
Zm00001eb397650	14	4
Zm00001eb397660	7	4
Zm00001eb397670	5	2
Zm00001eb397680	0	0
Zm00001eb397690	0	0
Zm00001eb397700	8	11
Zm00001eb397710	13	25
Zm00001eb397720	9	30
Zm00001eb397730	17	13
Zm00001eb397740	0	0
Zm00001eb397750	2	2
Zm00001eb397760	2	3
Zm00001eb397770	4	3
Zm00001eb397780	0	0
Zm00001eb397790	21	20
Zm00001eb397810	0	0
Zm00001eb397820	0	0
Zm00001eb397830	0	0
Zm00001eb397840	0	0
Zm00001eb397850	0	0
Zm00001eb397860	5	2
Zm00001eb397870	8	7
Zm00001eb397880	22	16
Zm00001eb397890	0	0
Zm00001eb397900	6	2
Zm00001eb397910	2	4
Zm00001eb397920	4	5
Zm00001eb397930	1	7
Zm00001eb397940	0	0
Zm00001eb397950	9	13
Zm00001eb397960	6	3
Zm00001eb397970	0	0
Zm00001eb397980	7	2
Zm00001eb397990	9	9
Zm00001eb398000	4	2
Zm00001eb398010	2	0
Zm00001eb398020	0	0
Zm00001eb398040	0	0
Zm00001eb398050	6	8
Zm00001eb398060	7	3
Zm00001eb398070	15	22
Zm00001eb398080	0	0
Zm00001eb398090	0	0
Zm00001eb398100	11	9
Zm00001eb398110	0	1
Zm00001eb398120	9	15
Zm00001eb398130	0	0
Zm00001eb398140	7	13
Zm00001eb398150	3	9
Zm00001eb398160	6	4
Zm00001eb398170	3	6
Zm00001eb398180	2	1
Zm00001eb398190	0	0
Zm00001eb398210	3	2
Zm00001eb398220	13	13
Zm00001eb398230	3	3
Zm00001eb398250	5	1
Zm00001eb398280	0	0
Zm00001eb398290	0	0
Zm00001eb398300	0	0
Zm00001eb398310	0	0
Zm00001eb398320	0	0
Zm00001eb398330	13	19
Zm00001eb398340	6	2
Zm00001eb398350	0	0
Zm00001eb398360	0	0
Zm00001eb398370	13	5
Zm00001eb398380	9	12
Zm00001eb398390	0	4
Zm00001eb398400	18	13
Zm00001eb398410	38	27
Zm00001eb398420	35	48
Zm00001eb398430	7	13
Zm00001eb398440	0	0
Zm00001eb398450	0	0
Zm00001eb398460	6	2
Zm00001eb398470	0	2
Zm00001eb398480	0	0
Zm00001eb398490	0	2
Zm00001eb398500	0	0
Zm00001eb398510	13	19
Zm00001eb398520	1	1
Zm00001eb398530	92	124
Zm00001eb398540	7	6
Zm00001eb398550	7	6
Zm00001eb398560	2	4
Zm00001eb398580	0	0
Zm00001eb398590	36	64
Zm00001eb398600	1	2
Zm00001eb398620	1	0
Zm00001eb398630	3	0
Zm00001eb398660	16	12
Zm00001eb398670	1	0
Zm00001eb398680	27	28
Zm00001eb398700	0	0
Zm00001eb398710	0	0
Zm00001eb398720	0	0
Zm00001eb398730	0	0
Zm00001eb398740	8	1
Zm00001eb398750	2	9
Zm00001eb398760	0	0
Zm00001eb398790	0	0
Zm00001eb398800	0	2
Zm00001eb398810	0	0
Zm00001eb398820	18	6
Zm00001eb398830	11	2
Zm00001eb398840	16	5
Zm00001eb398850	1	4
Zm00001eb398860	67	70
Zm00001eb398870	5	2
Zm00001eb398880	1	0
Zm00001eb398890	3	3
Zm00001eb398900	0	8
Zm00001eb398910	0	0
Zm00001eb398920	0	0
Zm00001eb398930	0	0
Zm00001eb398940	6	6
Zm00001eb398950	3	0
Zm00001eb398960	0	0
Zm00001eb398970	10	47
Zm00001eb398980	0	0
Zm00001eb398990	0	0
Zm00001eb399000	0	0
Zm00001eb399010	47	91
Zm00001eb399020	0	0
Zm00001eb399030	10	6
Zm00001eb399040	2	1
Zm00001eb399050	0	0
Zm00001eb399060	5	7
Zm00001eb399070	5	3
Zm00001eb399090	0	1
Zm00001eb399100	0	2
Zm00001eb399110	12	7
Zm00001eb399120	3	4
Zm00001eb399130	1	1
Zm00001eb399140	0	3
Zm00001eb399150	1	0
Zm00001eb399170	0	0
Zm00001eb399180	5	5
Zm00001eb399190	24	51
Zm00001eb399200	0	0
Zm00001eb399210	5	4
Zm00001eb399220	0	5
Zm00001eb399230	0	0
Zm00001eb399240	1	5
Zm00001eb399250	1	0
Zm00001eb399260	4	0
Zm00001eb399270	10	23
Zm00001eb399280	12	10
Zm00001eb399290	0	0
Zm00001eb399300	1	1
Zm00001eb399310	3	3
Zm00001eb399320	1	0
Zm00001eb399330	24	8
Zm00001eb399340	0	0
Zm00001eb399350	4	6
Zm00001eb399360	2	1
Zm00001eb399370	9	22
Zm00001eb399380	0	0
Zm00001eb399390	0	0
Zm00001eb399400	0	0
Zm00001eb399410	0	0
Zm00001eb399430	0	0
Zm00001eb399440	0	1
Zm00001eb399450	1	1
Zm00001eb399460	9	7
Zm00001eb399480	2	4
Zm00001eb399490	0	0
Zm00001eb399510	0	0
Zm00001eb399520	0	0
Zm00001eb399530	0	0
Zm00001eb399550	0	0
Zm00001eb399560	1	2
Zm00001eb399570	5	4
Zm00001eb399580	2	1
Zm00001eb399590	0	0
Zm00001eb399610	0	0
Zm00001eb399620	0	0
Zm00001eb399630	23	30
Zm00001eb399640	0	0
Zm00001eb399650	0	0
Zm00001eb399660	0	0
Zm00001eb399670	0	0
Zm00001eb399680	1	2
Zm00001eb399700	5	6
Zm00001eb399710	0	0
Zm00001eb399720	0	0
Zm00001eb399730	0	0
Zm00001eb399740	0	0
Zm00001eb399750	0	0
Zm00001eb399760	0	0
Zm00001eb399770	0	0
Zm00001eb399780	1	2
Zm00001eb399800	4	0
Zm00001eb399810	0	0
Zm00001eb399820	0	0
Zm00001eb399830	8	8
Zm00001eb399840	20	12
Zm00001eb399850	26	23
Zm00001eb399860	11	6
Zm00001eb399870	0	0
Zm00001eb399880	0	0
Zm00001eb399890	24	9
Zm00001eb399900	12	10
Zm00001eb399910	1	6
Zm00001eb399920	0	0
Zm00001eb399930	6	9
Zm00001eb399940	14	5
Zm00001eb399960	1	3
Zm00001eb399970	0	0
Zm00001eb399980	0	0
Zm00001eb399990	9	7
Zm00001eb400000	0	3
Zm00001eb400010	1	2
Zm00001eb400020	0	0
Zm00001eb400030	3	15
Zm00001eb400040	0	0
Zm00001eb400050	1	1
Zm00001eb400060	0	0
Zm00001eb400070	0	0
Zm00001eb400080	0	0
Zm00001eb400090	8	13
Zm00001eb400100	9	19
Zm00001eb400120	0	0
Zm00001eb400130	0	0
Zm00001eb400140	0	0
Zm00001eb400150	0	0
Zm00001eb400160	25	13
Zm00001eb400170	3	5
Zm00001eb400180	10	32
Zm00001eb400190	3	0
Zm00001eb400200	0	0
Zm00001eb400210	9	5
Zm00001eb400220	42	85
Zm00001eb400230	3	1
Zm00001eb400240	9	11
Zm00001eb400250	0	0
Zm00001eb400260	0	0
Zm00001eb400270	33	40
Zm00001eb400280	12	24
Zm00001eb400290	8	3
Zm00001eb400300	6	10
Zm00001eb400310	48	117
Zm00001eb400320	16	17
Zm00001eb400330	25	59
Zm00001eb400340	3	2
Zm00001eb400350	6	12
Zm00001eb400370	0	0
Zm00001eb400380	14	15
Zm00001eb400390	2	1
Zm00001eb400410	15	15
Zm00001eb400420	1	9
Zm00001eb400430	0	0
Zm00001eb400440	0	0
Zm00001eb400450	0	0
Zm00001eb400460	14	27
Zm00001eb400470	4	2
Zm00001eb400480	4	0
Zm00001eb400490	23	21
Zm00001eb400500	0	0
Zm00001eb400510	9	12
Zm00001eb400520	0	0
Zm00001eb400530	8	4
Zm00001eb400540	2	2
Zm00001eb400550	0	0
Zm00001eb400560	28	28
Zm00001eb400570	1	1
Zm00001eb400580	1	7
Zm00001eb400590	4	7
Zm00001eb400600	0	12
Zm00001eb400610	7	2
Zm00001eb400620	0	0
Zm00001eb400630	8	0
Zm00001eb400640	2	1
Zm00001eb400650	1	3
Zm00001eb400660	7	7
Zm00001eb400670	3	1
Zm00001eb400680	3	2
Zm00001eb400690	0	0
Zm00001eb400700	0	0
Zm00001eb400710	0	0
Zm00001eb400720	0	0
Zm00001eb400730	4	5
Zm00001eb400740	0	0
Zm00001eb400750	9	14
Zm00001eb400760	6	4
Zm00001eb400770	0	0
Zm00001eb400780	0	0
Zm00001eb400790	0	0
Zm00001eb400800	11	12
Zm00001eb400810	13	7
Zm00001eb400820	64	109
Zm00001eb400840	0	1
Zm00001eb400850	15	30
Zm00001eb400870	0	0
Zm00001eb400880	19	15
Zm00001eb400890	0	2
Zm00001eb400910	0	0
Zm00001eb400920	3	1
Zm00001eb400930	3	3
Zm00001eb400940	0	0
Zm00001eb400950	0	0
Zm00001eb400960	0	0
Zm00001eb400970	0	2
Zm00001eb400980	16	24
Zm00001eb400990	8	5
Zm00001eb401000	0	0
Zm00001eb401020	0	0
Zm00001eb401030	0	0
Zm00001eb401040	0	0
Zm00001eb401050	3	3
Zm00001eb401060	1	1
Zm00001eb401070	0	0
Zm00001eb401080	0	0
Zm00001eb401090	0	0
Zm00001eb401100	1	0
Zm00001eb401110	6	11
Zm00001eb401120	12	4
Zm00001eb401130	0	0
Zm00001eb401140	2	6
Zm00001eb401150	5	4
Zm00001eb401160	7	5
Zm00001eb401170	0	0
Zm00001eb401190	0	0
Zm00001eb401200	4	3
Zm00001eb401210	13	20
Zm00001eb401220	19	15
Zm00001eb401230	7	2
Zm00001eb401240	27	17
Zm00001eb401250	25	27
Zm00001eb401260	1	7
Zm00001eb401270	2	0
Zm00001eb401280	0	1
Zm00001eb401290	1	0
Zm00001eb401300	0	0
Zm00001eb401310	0	0
Zm00001eb401320	0	0
Zm00001eb401330	1	0
Zm00001eb401340	5	0
Zm00001eb401350	0	0
Zm00001eb401360	6	8
Zm00001eb401370	6	2
Zm00001eb401380	0	0
Zm00001eb401390	0	0
Zm00001eb401400	3	13
Zm00001eb401420	0	0
Zm00001eb401430	0	0
Zm00001eb401440	0	0
Zm00001eb401450	2	0
Zm00001eb401470	0	0
Zm00001eb401480	6	0
Zm00001eb401490	2	1
Zm00001eb401500	0	0
Zm00001eb401510	1	2
Zm00001eb401520	1	0
Zm00001eb401530	14	8
Zm00001eb401540	3	7
Zm00001eb401550	1	0
Zm00001eb401560	0	2
Zm00001eb401580	0	1
Zm00001eb401590	0	2
Zm00001eb401600	0	0
Zm00001eb401610	0	0
Zm00001eb401620	0	0
Zm00001eb401630	3	0
Zm00001eb401670	0	2
Zm00001eb401680	0	0
Zm00001eb401690	20	44
Zm00001eb401700	20	70
Zm00001eb401710	0	0
Zm00001eb401720	20	63
Zm00001eb401730	0	0
Zm00001eb401750	0	0
