ENSEMBL_GeneID	name_C_24_III	name_C_6_II	name_C_6_III	name_T_24_II	name_T_24_III	name_T_6_II	name_T_6_III
Zm00001eb320140	0	0	0	0	0	0	0
Zm00001eb320150	225	107	107	67	122	80	80
Zm00001eb320160	15	11	11	2	35	5	5
Zm00001eb320170	2	2	2	0	2	5	5
Zm00001eb320180	153	129	129	129	150	183	183
Zm00001eb320190	384	286	286	340	278	278	278
Zm00001eb320200	1125	669	669	949	771	1018	1018
Zm00001eb320210	336	327	327	314	247	289	289
Zm00001eb320220	15	17	17	7	9	15	15
Zm00001eb320230	0	0	0	0	0	0	0
Zm00001eb320240	153	126	126	94	28	122	122
Zm00001eb320250	2	0	0	1	2	0	0
Zm00001eb320260	3	0	0	0	2	0	0
Zm00001eb320270	263	227	227	339	205	236	236
Zm00001eb320280	675	502	502	574	364	366	366
Zm00001eb320290	0	10	10	9	3	16	16
Zm00001eb320300	460	537	537	292	426	383	383
Zm00001eb320310	122	204	204	97	68	151	151
Zm00001eb320330	2483	2327	2327	3029	2748	3204	3204
Zm00001eb320340	426	358	358	366	196	359	359
Zm00001eb320350	1168	630	630	1066	701	1140	1140
Zm00001eb320360	444	282	282	280	319	415	415
Zm00001eb320370	0	0	0	0	0	0	0
Zm00001eb320380	0	1	1	4	0	7	7
Zm00001eb320390	0	0	0	0	0	0	0
Zm00001eb320400	0	0	0	0	2	0	0
Zm00001eb320410	11	11	11	4	5	9	9
Zm00001eb320420	1014	676	676	509	608	607	607
Zm00001eb320430	1130	1242	1242	1094	1008	1174	1174
Zm00001eb320440	14	23	23	92	13	37	37
Zm00001eb320450	295	185	185	152	162	205	205
Zm00001eb320460	1313	1352	1352	1405	1228	1425	1425
Zm00001eb320470	354	465	465	383	507	569	569
Zm00001eb320480	13	3	3	6	24	23	23
Zm00001eb320490	599	599	599	744	1315	1999	1999
Zm00001eb320500	34	26	26	38	16	39	39
Zm00001eb320510	5198	4843	4843	5553	5223	7051	7051
Zm00001eb320520	233	331	331	267	195	272	272
Zm00001eb320530	621	337	337	765	393	739	739
Zm00001eb320540	310	435	435	595	322	777	777
Zm00001eb320550	1094	673	673	1010	652	1178	1178
Zm00001eb320560	0	0	0	0	1	0	0
Zm00001eb320570	0	3	3	1	0	1	1
Zm00001eb320580	266	407	407	238	263	482	482
Zm00001eb320590	1655	885	885	1288	1522	1518	1518
Zm00001eb320600	325	271	271	257	469	214	214
Zm00001eb320610	343	554	554	197	211	306	306
Zm00001eb320620	0	0	0	0	0	0	0
Zm00001eb320630	0	0	0	0	0	0	0
Zm00001eb320640	247	309	309	260	144	274	274
Zm00001eb320650	1349	828	828	886	1739	2189	2189
Zm00001eb320660	24	20	20	16	9	16	16
Zm00001eb320670	284	377	377	321	451	437	437
Zm00001eb320680	505	180	180	523	630	284	284
Zm00001eb320690	0	1	1	0	0	0	0
Zm00001eb320700	0	0	0	0	0	0	0
Zm00001eb320710	0	0	0	0	0	0	0
Zm00001eb320720	0	3	3	0	0	1	1
Zm00001eb320730	22	17	17	17	22	8	8
Zm00001eb320740	2	1	1	0	0	0	0
Zm00001eb320750	704	612	612	726	484	852	852
Zm00001eb320760	2079	1281	1281	2068	2112	1636	1636
Zm00001eb320780	9	0	0	0	0	0	0
Zm00001eb320790	1102	944	944	736	793	2396	2396
Zm00001eb320800	28145	23028	23028	22394	30987	31626	31626
Zm00001eb320810	1612	1383	1383	1018	815	1355	1355
Zm00001eb320820	49	26	26	18	33	43	43
Zm00001eb320830	161	121	121	99	155	125	125
Zm00001eb320840	0	1	1	0	0	9	9
Zm00001eb320850	38	40	40	41	43	51	51
Zm00001eb320860	560	588	588	576	348	730	730
Zm00001eb320870	5191	3083	3083	2874	1557	3440	3440
Zm00001eb320880	1	2	2	0	6	1	1
Zm00001eb320890	7650	8375	8375	2650	1754	1200	1200
Zm00001eb320900	1689	1276	1276	1257	1133	1623	1623
Zm00001eb320910	623	451	451	582	553	504	504
Zm00001eb320920	66	71	71	110	113	115	115
Zm00001eb320930	3	6	6	13	1	13	13
Zm00001eb320950	429	321	321	189	211	233	233
Zm00001eb320960	2	17	17	46	1	33	33
Zm00001eb320970	5	50	50	296	43	37	37
Zm00001eb320980	10722	6813	6813	12895	10187	13954	13954
Zm00001eb320990	87	93	93	119	46	95	95
Zm00001eb321000	479	239	239	178	186	210	210
Zm00001eb321010	307	200	200	266	166	319	319
Zm00001eb321020	7	6	6	0	0	7	7
Zm00001eb321030	108	24	24	41	26	38	38
Zm00001eb321050	436	415	415	332	306	342	342
Zm00001eb321060	897	503	503	984	497	955	955
Zm00001eb321070	427	112	112	87	168	48	48
Zm00001eb321080	14	7	7	8	11	10	10
Zm00001eb321090	326	152	152	113	127	113	113
Zm00001eb321100	516	242	242	221	244	312	312
Zm00001eb321110	255	97	97	69	110	102	102
Zm00001eb321120	97	107	107	81	146	159	159
Zm00001eb321140	31	20	20	6	4	25	25
Zm00001eb321150	0	0	0	1	0	3	3
Zm00001eb321160	9	10	10	7	7	14	14
Zm00001eb321170	363	408	408	343	317	432	432
Zm00001eb321180	169	277	277	133	114	159	159
Zm00001eb321190	12	1	1	1	3	2	2
Zm00001eb321200	976	1471	1471	1309	925	1489	1489
Zm00001eb321220	272	168	168	94	114	151	151
Zm00001eb321250	1047	739	739	1150	718	1174	1174
Zm00001eb321260	738	895	895	794	361	1216	1216
Zm00001eb321270	0	0	0	0	0	0	0
Zm00001eb321280	499	360	360	315	287	320	320
Zm00001eb321290	0	7	7	3	0	1	1
Zm00001eb321300	0	0	0	0	0	0	0
Zm00001eb321310	0	0	0	0	0	0	0
Zm00001eb321320	244	211	211	224	201	122	122
Zm00001eb321330	3551	3163	3163	4283	3494	4206	4206
Zm00001eb321340	1301	1038	1038	1054	948	1428	1428
Zm00001eb321350	821	646	646	415	441	541	541
Zm00001eb321360	296	1015	1015	377	197	564	564
Zm00001eb321370	0	0	0	0	0	1	1
Zm00001eb321380	0	0	0	0	0	0	0
Zm00001eb321390	49	70	70	55	63	61	61
Zm00001eb321400	331	355	355	222	146	349	349
Zm00001eb321410	159	137	137	76	197	131	131
Zm00001eb321420	267	167	167	184	301	182	182
Zm00001eb321430	374	400	400	637	697	602	602
Zm00001eb321440	212	316	316	110	95	233	233
Zm00001eb321450	437	275	275	79	414	199	199
Zm00001eb321460	50	24	24	18	37	21	21
Zm00001eb321470	791	843	843	945	885	845	845
Zm00001eb321480	0	1	1	0	0	0	0
Zm00001eb321490	6	0	0	2	1	0	0
Zm00001eb321500	0	2	2	0	0	0	0
Zm00001eb321510	0	0	0	0	0	1	1
Zm00001eb321520	2	2	2	0	2	13	13
Zm00001eb321530	490	471	471	450	423	540	540
Zm00001eb321540	0	0	0	0	0	0	0
Zm00001eb321550	2865	2558	2558	2970	3678	3579	3579
Zm00001eb321560	1030	840	840	1004	947	931	931
Zm00001eb321580	2931	2203	2203	4161	2938	4654	4654
Zm00001eb321590	0	0	0	1	2	1	1
Zm00001eb321600	6601	4269	4269	5012	3943	7383	7383
Zm00001eb321610	528	344	344	278	328	443	443
Zm00001eb321620	35	87	87	46	34	67	67
Zm00001eb321630	0	0	0	0	0	0	0
Zm00001eb321640	0	0	0	0	0	0	0
Zm00001eb321650	0	0	0	0	0	0	0
Zm00001eb321660	0	0	0	0	0	0	0
Zm00001eb321670	394	271	271	328	213	228	228
Zm00001eb321680	1946	1887	1887	1947	1454	2267	2267
Zm00001eb321690	631	409	409	738	593	704	704
Zm00001eb321700	245	194	194	155	94	123	123
Zm00001eb321710	1258	1143	1143	1033	916	1097	1097
Zm00001eb321720	1941	1397	1397	1557	1241	1760	1760
Zm00001eb321740	98	42	42	54	49	66	66
Zm00001eb321750	873	750	750	1387	921	1387	1387
Zm00001eb321760	0	2	2	0	0	0	0
Zm00001eb321770	949	1373	1373	596	944	1021	1021
Zm00001eb321780	123	40	40	22	41	80	80
Zm00001eb321790	5696	3549	3549	4149	6087	5313	5313
Zm00001eb321800	0	0	0	0	0	0	0
Zm00001eb321810	0	0	0	0	0	0	0
Zm00001eb321820	11	25	25	15	12	19	19
Zm00001eb321830	3477	124	124	96	3000	104	104
Zm00001eb321840	0	0	0	0	0	0	0
Zm00001eb321850	0	0	0	3	0	0	0
Zm00001eb321860	0	0	0	0	0	0	0
Zm00001eb321870	63	57	57	64	55	58	58
Zm00001eb321890	221	134	134	155	150	181	181
Zm00001eb321900	372	410	410	307	373	387	387
Zm00001eb321910	1706	1375	1375	1984	1989	2257	2257
Zm00001eb321920	187	193	193	214	244	229	229
Zm00001eb321930	0	0	0	0	0	1	1
Zm00001eb321940	0	0	0	0	0	0	0
Zm00001eb321950	158	0	0	0	76	0	0
Zm00001eb321960	4	5	5	5	4	11	11
Zm00001eb321970	348	233	233	302	159	356	356
Zm00001eb321980	2260	1760	1760	2139	2193	2678	2678
Zm00001eb321990	814	775	775	903	744	1036	1036
Zm00001eb322000	12	8	8	12	6	5	5
Zm00001eb322010	3	0	0	0	4	0	0
Zm00001eb322020	1981	2329	2329	1530	1560	1889	1889
Zm00001eb322040	3886	3018	3018	4334	4499	4585	4585
Zm00001eb322050	2089	1601	1601	2281	1988	2100	2100
Zm00001eb322060	855	484	484	584	571	611	611
Zm00001eb322070	9	22	22	13	0	13	13
Zm00001eb322080	89	155	155	142	87	184	184
Zm00001eb322090	0	0	0	0	0	0	0
Zm00001eb322100	11	33	33	18	8	15	15
Zm00001eb322110	26	80	80	105	30	111	111
Zm00001eb322120	0	0	0	0	0	0	0
Zm00001eb322130	546	998	998	382	319	690	690
Zm00001eb322140	29	29	29	18	20	25	25
Zm00001eb322150	2106	1157	1157	1585	1361	1848	1848
Zm00001eb322160	1572	1886	1886	2196	1926	2362	2362
Zm00001eb322170	22	0	0	0	4	0	0
Zm00001eb322180	250	194	194	594	107	415	415
Zm00001eb322190	0	0	0	2	0	0	0
Zm00001eb322200	0	0	0	1	0	0	0
Zm00001eb322210	3	1	1	2	2	6	6
Zm00001eb322220	0	0	0	0	0	0	0
Zm00001eb322230	0	0	0	0	1	0	0
Zm00001eb322240	298	247	247	337	267	348	348
Zm00001eb322260	950	459	459	417	691	461	461
Zm00001eb322270	1	40	40	27	1	33	33
Zm00001eb322280	55	21	21	50	40	102	102
Zm00001eb322290	5132	3040	3040	3739	4650	4335	4335
Zm00001eb322300	43	10	10	24	28	21	21
Zm00001eb322310	301	414	414	150	337	400	400
Zm00001eb322320	1050	414	414	896	582	896	896
Zm00001eb322330	315	2	2	0	195	14	14
Zm00001eb322340	672	456	456	420	623	488	488
Zm00001eb322350	495	386	386	493	390	451	451
Zm00001eb322360	1597	1426	1426	1684	1196	1996	1996
Zm00001eb322370	542	362	362	301	370	344	344
Zm00001eb322380	584	424	424	491	292	469	469
Zm00001eb322390	1033	886	886	906	1047	1145	1145
Zm00001eb322400	932	623	623	1047	1411	1036	1036
Zm00001eb322410	0	0	0	0	0	0	0
Zm00001eb322420	0	3	3	0	0	0	0
Zm00001eb322430	82	51	51	33	33	36	36
Zm00001eb322440	731	750	750	954	1663	2208	2208
Zm00001eb322450	857	731	731	466	611	408	408
Zm00001eb322470	574	741	741	409	491	510	510
Zm00001eb322480	695	602	602	540	503	696	696
Zm00001eb322490	0	1	1	1	0	0	0
Zm00001eb322500	26	48	48	66	43	54	54
Zm00001eb322510	433	427	427	406	297	433	433
Zm00001eb322520	0	1	1	0	2	0	0
Zm00001eb322530	2194	2831	2831	2515	2324	2288	2288
Zm00001eb322540	220	157	157	192	106	238	238
Zm00001eb322550	0	3	3	0	0	0	0
Zm00001eb322560	272	398	398	411	280	252	252
Zm00001eb322570	621	576	576	353	564	475	475
Zm00001eb322580	2272	6109	6109	5178	4161	5661	5661
Zm00001eb322590	0	3	3	0	0	9	9
Zm00001eb322600	401	402	402	317	223	232	232
Zm00001eb322610	722	489	489	533	607	556	556
Zm00001eb322620	3376	2693	2693	3227	3685	4027	4027
Zm00001eb322630	677	503	503	373	559	388	388
Zm00001eb322640	2	9	9	1	2	7	7
Zm00001eb322650	4010	3030	3030	4831	3180	4854	4854
Zm00001eb322660	229	134	134	127	320	155	155
Zm00001eb322670	195	204	204	637	835	392	392
Zm00001eb322690	4417	4576	4576	2917	3652	6345	6345
Zm00001eb322710	149	114	114	75	112	117	117
Zm00001eb322720	1036	729	729	1099	1468	931	931
Zm00001eb322740	12	193	193	180	68	49	49
Zm00001eb322750	623	502	502	739	358	580	580
Zm00001eb322760	586	471	471	432	378	558	558
Zm00001eb322770	0	0	0	0	0	0	0
Zm00001eb322780	0	0	0	0	0	2	2
Zm00001eb322790	148	122	122	73	341	139	139
Zm00001eb322810	0	23	23	4	12	0	0
Zm00001eb322820	238	338	338	293	168	417	417
Zm00001eb322830	13	8	8	6	7	5	5
Zm00001eb322840	313	242	242	183	137	250	250
Zm00001eb322850	741	673	673	1377	507	821	821
Zm00001eb322860	888	997	997	856	742	1026	1026
Zm00001eb322880	2484	2179	2179	1519	1541	2322	2322
Zm00001eb322890	49	97	97	63	44	68	68
Zm00001eb322900	142	252	252	191	88	226	226
Zm00001eb322910	135	136	136	25	91	61	61
Zm00001eb322920	0	0	0	0	0	0	0
Zm00001eb322930	0	1	1	7	0	3	3
Zm00001eb322940	7007	3886	3886	7767	7025	8514	8514
Zm00001eb322950	909	1254	1254	598	281	846	846
Zm00001eb322970	318	328	328	339	514	541	541
Zm00001eb322980	30	47	47	19	87	73	73
Zm00001eb322990	0	0	0	0	0	0	0
Zm00001eb323000	252	91	91	37	55	205	205
Zm00001eb323010	0	2	2	5	0	2	2
Zm00001eb323020	0	0	0	0	0	0	0
Zm00001eb323030	282	340	340	165	251	211	211
Zm00001eb323040	1	0	0	0	0	0	0
Zm00001eb323050	597	552	552	509	718	611	611
Zm00001eb323060	13	13	13	35	12	43	43
Zm00001eb323070	128	180	180	44	182	120	120
Zm00001eb323090	128	34	34	71	96	823	823
Zm00001eb323100	1507	1689	1689	1996	1113	2969	2969
Zm00001eb323110	20407	10672	10672	18440	24726	20692	20692
Zm00001eb323120	177	227	227	171	152	226	226
Zm00001eb323130	0	0	0	0	0	0	0
Zm00001eb323140	315	473	473	241	120	324	324
Zm00001eb323150	792	364	364	495	1127	710	710
Zm00001eb323160	52	66	66	49	44	160	160
Zm00001eb323170	1053	893	893	1154	1014	1518	1518
Zm00001eb323180	234	257	257	269	238	268	268
Zm00001eb323200	119	197	197	264	80	288	288
Zm00001eb323210	0	0	0	0	0	0	0
Zm00001eb323220	44	103	103	117	100	195	195
Zm00001eb323230	141	58	58	55	181	106	106
Zm00001eb323240	135	405	405	235	160	424	424
Zm00001eb323250	9	2	2	3	7	0	0
Zm00001eb323260	42	1	1	4	19	1	1
Zm00001eb323280	227	881	881	641	172	663	663
Zm00001eb323290	7	6	6	0	2	15	15
Zm00001eb323300	131	124	124	12	28	94	94
Zm00001eb323310	243	449	449	121	133	184	184
Zm00001eb323330	1078	569	569	324	592	445	445
Zm00001eb323340	20	34	34	17	9	11	11
Zm00001eb323350	7	4	4	2	0	5	5
Zm00001eb323360	2	0	0	1	1	1	1
Zm00001eb323370	3	5	5	0	0	29	29
Zm00001eb323380	297	280	280	209	160	263	263
Zm00001eb323400	16	5	5	12	19	9	9
Zm00001eb323410	933	1612	1612	1253	1160	3181	3181
Zm00001eb323420	282	76	76	11	300	116	116
Zm00001eb323430	1107	802	802	1373	2744	2015	2015
Zm00001eb323440	1102	1055	1055	731	752	958	958
Zm00001eb323450	1065	1025	1025	496	1166	626	626
Zm00001eb323460	2928	1707	1707	1357	891	586	586
Zm00001eb323470	253	173	173	196	231	212	212
Zm00001eb323480	124	33	33	157	62	114	114
Zm00001eb323490	7357	5915	5915	5667	3800	6216	6216
Zm00001eb323500	132	298	298	263	64	253	253
Zm00001eb323510	5366	4771	4771	5462	5018	6964	6964
Zm00001eb323520	949	1066	1066	569	804	783	783
Zm00001eb323530	323	194	194	259	187	493	493
Zm00001eb323540	1	0	0	0	0	1	1
Zm00001eb323550	218	184	184	211	159	215	215
Zm00001eb323560	0	2	2	2	0	0	0
Zm00001eb323570	235	83	83	130	94	60	60
Zm00001eb323580	101	160	160	160	70	98	98
Zm00001eb323590	2570	1624	1624	1231	1942	1873	1873
Zm00001eb323600	918	874	874	1057	772	948	948
Zm00001eb323610	203	170	170	84	401	210	210
Zm00001eb323620	5770	5364	5364	5828	6818	7216	7216
Zm00001eb323630	7	23	23	47	34	29	29
Zm00001eb323640	5	40	40	36	11	58	58
Zm00001eb323650	0	1	1	3	0	0	0
Zm00001eb323660	0	2	2	4	0	6	6
Zm00001eb323670	0	5	5	0	0	4	4
Zm00001eb323680	11	9	9	19	9	26	26
Zm00001eb323690	2774	1551	1551	2433	3258	2716	2716
Zm00001eb323700	489	784	784	467	396	557	557
Zm00001eb323710	294	1788	1788	259	301	574	574
Zm00001eb323730	54	7	7	13	8	15	15
Zm00001eb323740	44	0	0	2	22	0	0
Zm00001eb323750	0	3	3	0	0	4	4
Zm00001eb323760	1144	726	726	375	474	671	671
Zm00001eb323770	723	806	806	1032	946	960	960
Zm00001eb323780	71	128	128	70	59	84	84
Zm00001eb323790	342	463	463	290	336	319	319
Zm00001eb323800	13	40	40	6	14	13	13
Zm00001eb323810	5089	5924	5924	7099	6330	6351	6351
Zm00001eb323830	240	281	281	116	130	195	195
Zm00001eb323840	136	134	134	79	83	95	95
Zm00001eb323850	2	3	3	2	2	0	0
Zm00001eb323860	8	30	30	35	30	13	13
Zm00001eb323870	0	1	1	2	0	1	1
Zm00001eb323880	538	452	452	602	399	465	465
Zm00001eb323890	0	0	0	0	0	0	0
Zm00001eb323900	0	4	4	0	0	0	0
Zm00001eb323920	174	320	320	249	332	572	572
Zm00001eb323930	450	609	609	276	180	591	591
Zm00001eb323940	737	901	901	918	602	956	956
Zm00001eb323950	0	0	0	0	0	0	0
Zm00001eb323960	0	0	0	0	0	0	0
Zm00001eb323970	111	586	586	333	154	598	598
Zm00001eb323980	0	8	8	1	0	4	4
Zm00001eb323990	6	278	278	269	8	329	329
Zm00001eb324000	156	76	76	62	76	76	76
Zm00001eb324010	0	0	0	0	0	0	0
Zm00001eb324020	0	0	0	0	0	0	0
Zm00001eb324030	0	0	0	0	0	0	0
Zm00001eb324040	0	0	0	0	0	0	0
Zm00001eb324050	2	0	0	2	0	0	0
Zm00001eb324060	40	30	30	31	39	31	31
Zm00001eb324070	222	92	92	34	121	182	182
Zm00001eb324080	315	248	248	148	211	204	204
Zm00001eb324090	5366	2814	2814	1309	982	616	616
Zm00001eb324100	1273	1006	1006	1306	827	1005	1005
Zm00001eb324110	0	0	0	0	0	0	0
Zm00001eb324120	0	1	1	1	2	2	2
Zm00001eb324130	0	191	191	201	0	155	155
Zm00001eb324140	0	236	236	138	0	146	146
Zm00001eb324150	80	162	162	73	113	71	71
Zm00001eb324160	1579	911	911	1147	1387	685	685
Zm00001eb324170	2353	1873	1873	1174	1599	1681	1681
Zm00001eb324180	0	0	0	0	0	0	0
Zm00001eb324190	0	0	0	0	0	0	0
Zm00001eb324200	298	313	313	489	385	765	765
Zm00001eb324210	86	100	100	49	77	104	104
Zm00001eb324220	361	155	155	255	756	644	644
Zm00001eb324230	1200	1002	1002	897	729	2437	2437
Zm00001eb324240	2616	2218	2218	1825	1332	997	997
Zm00001eb324250	1345	1625	1625	1667	1037	1534	1534
Zm00001eb324260	421	481	481	282	279	342	342
Zm00001eb324270	655	493	493	312	551	451	451
Zm00001eb324280	0	1	1	0	0	1	1
Zm00001eb324290	10	5	5	11	1	8	8
Zm00001eb324300	1104	1356	1356	1282	838	1255	1255
Zm00001eb324310	286	164	164	222	204	270	270
Zm00001eb324320	2	0	0	0	1	0	0
Zm00001eb324340	17	1	1	9	12	12	12
Zm00001eb324350	0	0	0	0	0	0	0
Zm00001eb324360	0	0	0	0	0	0	0
Zm00001eb324370	0	0	0	0	0	0	0
Zm00001eb324380	0	8	8	14	2	4	4
Zm00001eb324390	6398	5104	5104	5103	5976	6742	6742
Zm00001eb324400	187	93	93	169	65	96	96
Zm00001eb324410	0	39	39	47	12	48	48
Zm00001eb324430	1903	1466	1466	2362	2247	2281	2281
Zm00001eb324440	4388	4463	4463	4445	3698	5206	5206
Zm00001eb324450	262	175	175	125	202	151	151
Zm00001eb324460	0	0	0	0	1	4	4
Zm00001eb324470	268	270	270	351	291	328	328
Zm00001eb324480	3694	2561	2561	2458	2165	2822	2822
Zm00001eb324490	201	106	106	147	94	187	187
Zm00001eb324500	2207	3852	3852	1010	571	1487	1487
Zm00001eb324510	5807	3731	3731	6940	5607	7016	7016
Zm00001eb324520	0	0	0	1	0	1	1
Zm00001eb324530	0	0	0	0	0	0	0
Zm00001eb324540	364	541	541	432	270	594	594
Zm00001eb324550	0	0	0	0	0	0	0
Zm00001eb324560	8	0	0	1	0	0	0
Zm00001eb324570	139	191	191	132	87	166	166
Zm00001eb324580	2	26	26	29	3	24	24
Zm00001eb324590	1107	1394	1394	844	892	1194	1194
Zm00001eb324600	590	365	365	274	375	399	399
Zm00001eb324620	1336	1290	1290	1968	1550	1969	1969
Zm00001eb324630	694	646	646	506	559	1132	1132
Zm00001eb324640	1175	1078	1078	1400	1031	1419	1419
Zm00001eb324650	0	0	0	1	0	0	0
Zm00001eb324660	0	0	0	3	0	0	0
Zm00001eb324670	831	886	886	982	694	1153	1153
Zm00001eb324690	894	867	867	534	1001	687	687
Zm00001eb324700	5045	2254	2254	1511	6163	3342	3342
Zm00001eb324710	624	456	456	588	483	708	708
Zm00001eb324720	1130	845	845	795	1855	1530	1530
Zm00001eb324730	105	122	122	105	58	124	124
Zm00001eb324740	9	24	24	30	3	19	19
Zm00001eb324750	345	277	277	339	559	452	452
Zm00001eb324760	111	93	93	191	91	146	146
Zm00001eb324780	1	0	0	0	0	0	0
Zm00001eb324790	0	1	1	0	0	1	1
Zm00001eb324800	0	0	0	0	0	0	0
Zm00001eb324810	0	0	0	0	0	0	0
Zm00001eb324820	0	0	0	0	1	1	1
Zm00001eb324830	5	5	5	0	2	7	7
Zm00001eb324850	4831	6527	6527	6927	3903	7010	7010
Zm00001eb324890	38	0	0	0	15	0	0
Zm00001eb324900	553	1609	1609	1116	606	1229	1229
Zm00001eb324910	0	0	0	0	0	0	0
Zm00001eb324920	0	0	0	0	0	1	1
Zm00001eb324930	3268	4973	4973	4749	4309	5136	5136
Zm00001eb324940	0	0	0	0	0	0	0
Zm00001eb324970	769	795	795	879	623	905	905
Zm00001eb324980	0	5	5	0	0	2	2
Zm00001eb324990	621	766	766	926	634	858	858
Zm00001eb325000	852	706	706	1112	1551	878	878
Zm00001eb325010	143	183	183	124	70	156	156
Zm00001eb325020	156	107	107	151	115	176	176
Zm00001eb325040	437	358	358	275	293	273	273
Zm00001eb325050	0	0	0	0	0	0	0
Zm00001eb325060	237	217	217	355	223	358	358
Zm00001eb325080	1268	1525	1525	1664	2138	2520	2520
Zm00001eb325090	357	107	107	118	623	161	161
Zm00001eb325100	689	469	469	447	439	526	526
Zm00001eb325110	741	957	957	695	1026	926	926
Zm00001eb325120	984	995	995	1037	614	768	768
Zm00001eb325140	5	26	26	27	3	19	19
Zm00001eb325150	593	386	386	263	413	284	284
Zm00001eb325160	0	0	0	0	0	0	0
Zm00001eb325170	81	74	74	98	148	177	177
Zm00001eb325180	195	87	87	70	144	90	90
Zm00001eb325190	0	0	0	0	0	0	0
Zm00001eb325200	0	0	0	0	0	0	0
Zm00001eb325210	0	0	0	0	0	0	0
Zm00001eb325220	1370	1152	1152	1050	842	1269	1269
Zm00001eb325230	7176	6260	6260	6246	11540	9594	9594
Zm00001eb325250	0	0	0	2	0	0	0
Zm00001eb325260	0	0	0	0	0	0	0
Zm00001eb325270	3869	4392	4392	4931	4792	5412	5412
Zm00001eb325280	459	51	51	5	260	21	21
Zm00001eb325290	24	21	21	3	3	2	2
Zm00001eb325300	5	33	33	11	2	19	19
Zm00001eb325310	205	225	225	337	201	270	270
Zm00001eb325320	48	71	71	49	26	50	50
Zm00001eb325330	87	134	134	61	185	138	138
Zm00001eb325340	83	657	657	494	107	299	299
Zm00001eb325360	1297	997	997	1214	1257	1532	1532
Zm00001eb325370	334	408	408	322	235	598	598
Zm00001eb325380	223	292	292	408	172	410	410
Zm00001eb325390	17	17	17	23	19	36	36
Zm00001eb325410	918	636	636	142	82	60	60
Zm00001eb325420	3342	2566	2566	3800	3090	4456	4456
Zm00001eb325430	78	99	99	60	46	119	119
Zm00001eb325450	0	0	0	0	0	0	0
Zm00001eb325460	0	0	0	0	0	0	0
Zm00001eb325470	0	0	0	0	0	0	0
Zm00001eb325480	585	428	428	549	560	719	719
Zm00001eb325490	0	0	0	0	0	0	0
Zm00001eb325500	353	260	260	164	224	276	276
Zm00001eb325510	29	42	42	14	29	37	37
Zm00001eb325520	0	0	0	0	0	0	0
Zm00001eb325530	0	0	0	0	0	0	0
Zm00001eb325540	0	0	0	0	1	0	0
Zm00001eb325550	360	421	421	465	375	576	576
Zm00001eb325560	84	97	97	44	98	103	103
Zm00001eb325570	2243	1792	1792	1923	1958	2861	2861
Zm00001eb325580	1204	509	509	783	989	907	907
Zm00001eb325590	125	233	233	167	226	223	223
Zm00001eb325600	0	0	0	0	0	0	0
Zm00001eb325610	277	102	102	148	118	86	86
Zm00001eb325620	0	0	0	0	0	0	0
Zm00001eb325630	54	36	36	45	63	54	54
Zm00001eb325640	6174	7815	7815	4393	10200	7807	7807
Zm00001eb325650	2516	2026	2026	1545	3377	2621	2621
Zm00001eb325670	0	0	0	0	0	0	0
Zm00001eb325680	149	139	139	11	78	128	128
Zm00001eb325700	3	6	6	0	6	2	2
Zm00001eb325710	521	215	215	197	141	259	259
Zm00001eb325740	130	278	278	140	101	179	179
Zm00001eb325750	36	65	65	35	62	58	58
Zm00001eb325760	1633	1371	1371	2209	1759	2428	2428
Zm00001eb325790	184	102	102	131	348	225	225
Zm00001eb325800	2577	1774	1774	2148	2512	3092	3092
Zm00001eb325810	1247	1055	1055	924	763	1684	1684
Zm00001eb325820	1585	1397	1397	1724	1583	2009	2009
Zm00001eb325830	2788	1983	1983	2690	2436	2853	2853
Zm00001eb325840	2665	3099	3099	1698	2579	4031	4031
Zm00001eb325850	351	337	337	579	457	520	520
Zm00001eb325870	14	7	7	26	13	16	16
Zm00001eb325880	3470	2842	2842	3151	3203	3916	3916
Zm00001eb325890	17	9	9	34	23	8	8
Zm00001eb325900	312	409	409	367	164	449	449
Zm00001eb325910	403	600	600	394	314	434	434
Zm00001eb325920	465	345	345	351	364	337	337
Zm00001eb325930	2187	1435	1435	487	1682	980	980
Zm00001eb325940	1993	1508	1508	1961	1790	2237	2237
Zm00001eb325950	61	43	43	48	53	92	92
Zm00001eb325970	516	396	396	481	342	506	506
Zm00001eb325980	0	0	0	1	0	0	0
Zm00001eb325990	0	0	0	0	0	0	0
Zm00001eb326000	702	268	268	419	1182	309	309
Zm00001eb326010	911	911	911	892	817	948	948
Zm00001eb326020	945	704	704	894	719	950	950
Zm00001eb326030	1269	966	966	1044	976	1270	1270
Zm00001eb326040	185	130	130	224	168	152	152
Zm00001eb326050	36	29	29	19	30	23	23
Zm00001eb326060	464	499	499	282	482	410	410
Zm00001eb326080	647	593	593	409	396	404	404
Zm00001eb326090	35	70	70	50	24	34	34
Zm00001eb326110	3	1	1	0	1	2	2
Zm00001eb326120	88	84	84	83	86	69	69
Zm00001eb326130	682	777	777	321	593	375	375
Zm00001eb326140	4	7	7	12	5	9	9
Zm00001eb326150	205	196	196	135	448	231	231
Zm00001eb326160	0	0	0	0	0	0	0
Zm00001eb326170	170	81	81	35	70	127	127
Zm00001eb326180	2014	1382	1382	1439	1408	2039	2039
Zm00001eb326190	42	51	51	68	91	145	145
Zm00001eb326200	0	0	0	0	0	0	0
