Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Zm00001eb240070	-	chr5	+	158379379	158383359	0.0	0.0	0.0
Zm00001eb242980	-	chr5	-	173164160	173164493	0.0	0.0	0.0
Zm00001eb249000	-	chr5	+	194796386	194798197	0.0	0.0	0.0
Zm00001eb244490	-	chr5	-	178686838	178689661	0.0	0.0	0.0
Zm00001eb240670	-	chr5	+	161987661	161989640	0.0	0.0	0.0
Zm00001eb236570	-	chr5	+	126937189	126938590	0.0	0.0	0.0
Zm00001eb247750	-	chr5	-	190771715	190772674	0.0	0.0	0.0
Zm00001eb214220	-	chr5	+	6733871	6757193	0.0	0.0	0.0
Zm00001eb244750	-	chr5	-	179016302	179017425	0.0	0.0	0.0
Zm00001eb213130	-	chr5	-	4763659	4768054	0.0	0.0	0.0
Zm00001eb219050	-	chr5	-	19154203	19156426	0.0	0.0	0.0
Zm00001eb241250	-	chr5	-	165256422	165258277	0.0	0.0	0.0
Zm00001eb254110	-	chr5	+	214145987	214146749	0.0	0.0	0.0
Zm00001eb244060	-	chr5	+	177561723	177562289	0.0	0.0	0.0
Zm00001eb218120	-	chr5	-	15896054	15899222	0.0	0.0	0.0
Zm00001eb239660	-	chr5	-	155335865	155336206	0.0	0.0	0.0
Zm00001eb215760	-	chr5	+	10146997	10147557	0.0	0.0	0.0
Zm00001eb235180	-	chr5	-	107269317	107269923	0.0	0.0	0.0
Zm00001eb247480	-	chr5	-	189492100	189492410	0.0	0.0	0.0
Zm00001eb239490	-	chr5	-	154440712	154441744	0.0	0.0	0.0
Zm00001eb235210	-	chr5	-	108130728	108143250	0.0	0.0	0.0
Zm00001eb238980	-	chr5	-	149890028	149890930	0.0	0.0	0.0
Zm00001eb210870	-	chr5	+	1494027	1496196	0.0	0.0	0.0
Zm00001eb245500	-	chr5	+	181996266	182002998	0.0	0.0	0.0
MSTRG.10883	-	chr5	+	195427642	195432239	0.0	0.0	0.0
Zm00001eb221120	-	chr5	+	26688105	26689583	0.0	0.0	0.0
Zm00001eb256780	-	chr5	+	220143022	220158618	0.0	0.0	0.0
Zm00001eb222540	-	chr5	-	33367047	33369070	0.0	0.0	0.0
Zm00001eb226940	-	chr5	+	58689032	58689885	0.0	0.0	0.0
Zm00001eb244140	-	chr5	+	177749759	177753731	0.0	0.0	0.0
Zm00001eb258000	-	chr5	-	222486243	222489105	0.0	0.0	0.0
Zm00001eb225460	-	chr5	+	50366656	50367243	0.0	0.0	0.0
Zm00001eb243110	-	chr5	+	173543678	173544990	0.0	0.0	0.0
Zm00001eb231590	-	chr5	-	78551877	78552500	0.0	0.0	0.0
Zm00001eb249050	-	chr5	-	194841017	194842571	0.0	0.0	0.0
Zm00001eb258920	-	chr5	+	224185450	224186325	0.0	0.0	0.0
Zm00001eb236480	-	chr5	+	126527683	126529312	0.0	0.0	0.0
MSTRG.11304	-	chr5	-	224378579	224379131	0.0	0.0	0.0
Zm00001eb235780	-	chr5	-	117784598	117785329	0.0	0.0	0.0
Zm00001eb234220	-	chr5	+	95915091	95915714	0.0	0.0	0.0
Zm00001eb219840	-	chr5	+	21773037	21775804	0.0	0.0	0.0
Zm00001eb210580	-	chr5	-	1215871	1217973	0.0	0.0	0.0
Zm00001eb239310	-	chr5	+	152589123	152589434	0.0	0.0	0.0
Zm00001eb216280	-	chr5	+	11368053	11390987	0.0	0.0	0.0
Zm00001eb221030	-	chr5	-	26242006	26242635	0.0	0.0	0.0
Zm00001eb244500	-	chr5	+	178729076	178735346	0.0	0.0	0.0
Zm00001eb232480	-	chr5	+	82871365	82872665	0.0	0.0	0.0
Zm00001eb251480	-	chr5	+	207332639	207332975	0.0	0.0	0.0
Zm00001eb219130	-	chr5	+	19315270	19318516	0.0	0.0	0.0
Zm00001eb233110	-	chr5	+	87155381	87158770	0.0	0.0	0.0
Zm00001eb238470	-	chr5	-	146126080	146126558	0.0	0.0	0.0
Zm00001eb219150	-	chr5	+	19325183	19325794	0.0	0.0	0.0
Zm00001eb229110	-	chr5	+	67897368	67899705	0.0	0.0	0.0
Zm00001eb223940	-	chr5	+	39855333	39856209	0.0	0.0	0.0
MSTRG.9406	-	chr5	+	3566522	3570801	0.0	0.0	0.0
Zm00001eb225340	-	chr5	-	49978589	49979980	0.0	0.0	0.0
Zm00001eb223510	-	chr5	+	37707139	37713606	0.0	0.0	0.0
Zm00001eb228720	-	chr5	+	66361306	66362884	0.0	0.0	0.0
Zm00001eb223550	-	chr5	+	38020349	38022240	0.0	0.0	0.0
Zm00001eb252130	-	chr5	-	209166350	209194841	0.0	0.0	0.0
Zm00001eb251880	-	chr5	+	208492122	208497776	0.0	0.0	0.0
Zm00001eb221390	-	chr5	-	28058367	28064932	0.0	0.0	0.0
Zm00001eb223760	-	chr5	+	38738707	38740454	0.0	0.0	0.0
Zm00001eb240750	-	chr5	+	162419477	162420949	0.0	0.0	0.0
Zm00001eb247520	-	chr5	+	189899517	189900010	0.0	0.0	0.0
Zm00001eb214760	-	chr5	-	7439723	7440267	0.0	0.0	0.0
Zm00001eb231480	-	chr5	+	78291920	78292693	0.0	0.0	0.0
Zm00001eb256760	-	chr5	-	220128005	220129082	0.0	0.0	0.0
Zm00001eb213640	-	chr5	-	5557765	5558356	0.0	0.0	0.0
Zm00001eb224860	-	chr5	-	45439429	45440186	0.0	0.0	0.0
Zm00001eb253430	-	chr5	+	212662786	212664280	0.0	0.0	0.0
Zm00001eb251270	-	chr5	-	206823463	206824864	0.0	0.0	0.0
Zm00001eb218470	-	chr5	-	16716377	16724559	0.0	0.0	0.0
Zm00001eb220150	-	chr5	-	22778621	22783052	0.0	0.0	0.0
Zm00001eb232080	-	chr5	-	80107304	80107780	0.0	0.0	0.0
Zm00001eb236180	-	chr5	-	123445830	123447885	0.0	0.0	0.0
Zm00001eb212670	-	chr5	+	4067739	4069742	0.0	0.0	0.0
Zm00001eb230290	-	chr5	-	72859319	72860190	0.0	0.0	0.0
Zm00001eb218950	-	chr5	+	18892295	18892804	0.0	0.0	0.0
Zm00001eb212100	-	chr5	+	3163258	3168330	0.0	0.0	0.0
Zm00001eb229080	-	chr5	+	67599352	67599976	0.0	0.0	0.0
Zm00001eb242160	-	chr5	+	169982572	169983837	0.0	0.0	0.0
Zm00001eb239940	-	chr5	+	157213104	157227042	0.0	0.0	0.0
Zm00001eb253370	-	chr5	+	212606440	212607463	0.0	0.0	0.0
Zm00001eb242370	-	chr5	-	170903931	170905877	0.0	0.0	0.0
Zm00001eb229150	-	chr5	-	67978491	67980063	0.0	0.0	0.0
Zm00001eb214060	-	chr5	+	6332591	6333170	0.0	0.0	0.0
Zm00001eb213100	-	chr5	+	4713424	4714573	0.0	0.0	0.0
Zm00001eb253950	-	chr5	+	213693260	213695979	0.0	0.0	0.0
Zm00001eb211750	-	chr5	-	2680924	2681572	0.0	0.0	0.0
Zm00001eb230860	-	chr5	+	75136360	75151080	0.0	0.0	0.0
Zm00001eb215260	-	chr5	-	8514505	8516539	0.0	0.0	0.0
Zm00001eb227300	-	chr5	-	60276927	60292704	0.0	0.0	0.0
Zm00001eb220180	-	chr5	+	22829274	22831137	0.0	0.0	0.0
Zm00001eb240140	-	chr5	-	159059570	159060292	0.0	0.0	0.0
Zm00001eb243030	-	chr5	+	173253373	173257988	0.0	0.0	0.0
Zm00001eb220160	-	chr5	-	22783523	22784281	0.0	0.0	0.0
Zm00001eb234640	-	chr5	-	100662751	100673191	0.0	0.0	0.0
Zm00001eb216940	-	chr5	-	13076334	13077760	0.0	0.0	0.0
Zm00001eb248550	-	chr5	-	192938820	192940623	0.0	0.0	0.0
Zm00001eb253240	-	chr5	-	212317872	212318955	0.0	0.0	0.0
Zm00001eb239220	-	chr5	-	151582337	151582954	0.0	0.0	0.0
Zm00001eb239420	-	chr5	+	153553187	153571089	0.0	0.0	0.0
Zm00001eb226090	-	chr5	+	53735924	53736358	0.0	0.0	0.0
Zm00001eb218500	-	chr5	-	16812835	16820550	0.0	0.0	0.0
Zm00001eb253170	-	chr5	-	212229449	212231655	0.0	0.0	0.0
Zm00001eb214700	-	chr5	-	7356297	7358442	0.0	0.0	0.0
Zm00001eb256980	-	chr5	-	220410904	220411251	0.0	0.0	0.0
Zm00001eb238440	-	chr5	+	145893881	145894532	0.0	0.0	0.0
Zm00001eb229350	-	chr5	-	68963743	68964830	0.0	0.0	0.0
Zm00001eb254650	-	chr5	+	215473752	215474224	0.0	0.0	0.0
Zm00001eb234250	-	chr5	-	96361107	96363222	0.0	0.0	0.0
Zm00001eb239930	-	chr5	+	157211896	157213064	0.0	0.0	0.0
Zm00001eb252600	-	chr5	+	210526511	210527105	0.0	0.0	0.0
Zm00001eb242330	-	chr5	+	170634388	170635329	0.0	0.0	0.0
Zm00001eb238300	-	chr5	+	145131834	145134200	0.0	0.0	0.0
Zm00001eb213390	-	chr5	+	5169002	5169437	0.0	0.0	0.0
Zm00001eb246840	-	chr5	+	187257765	187270167	0.0	0.0	0.0
MSTRG.10509	-	chr5	+	147071453	147075947	0.0	0.0	0.0
Zm00001eb218970	-	chr5	+	18951226	18956858	0.0	0.0	0.0
Zm00001eb237440	-	chr5	+	137893168	137908308	0.0	0.0	0.0
Zm00001eb230100	-	chr5	+	72077934	72089581	0.0	0.0	0.0
Zm00001eb252480	-	chr5	-	210172335	210173000	0.0	0.0	0.0
Zm00001eb250930	-	chr5	+	205523736	205535606	0.0	0.0	0.0
Zm00001eb244620	-	chr5	+	178912146	178913237	0.0	0.0	0.0
Zm00001eb255470	-	chr5	-	217229403	217230324	0.0	0.0	0.0
Zm00001eb227540	-	chr5	+	61145053	61146880	0.0	0.0	0.0
Zm00001eb239250	-	chr5	+	151928504	151929999	0.0	0.0	0.0
Zm00001eb219420	-	chr5	-	20240042	20242821	0.0	0.0	0.0
Zm00001eb249580	-	chr5	+	196483584	196485345	0.0	0.0	0.0
Zm00001eb222410	-	chr5	+	32966144	32968357	0.0	0.0	0.0
Zm00001eb228440	-	chr5	+	64729202	64730280	0.0	0.0	0.0
Zm00001eb223280	-	chr5	+	36422805	36425089	0.0	0.0	0.0
Zm00001eb250340	-	chr5	-	198842000	198844260	0.0	0.0	0.0
Zm00001eb243800	-	chr5	+	176552723	176553798	0.0	0.0	0.0
Zm00001eb238490	-	chr5	+	146241519	146241916	0.0	0.0	0.0
Zm00001eb222620	-	chr5	-	33768411	33769200	0.0	0.0	0.0
Zm00001eb227900	-	chr5	+	62535287	62535894	0.0	0.0	0.0
Zm00001eb243100	-	chr5	+	173534032	173534583	0.0	0.0	0.0
Zm00001eb252340	-	chr5	-	209775663	209776582	0.0	0.0	0.0
Zm00001eb258640	-	chr5	+	223699296	223702997	0.0	0.0	0.0
Zm00001eb214980	-	chr5	-	7954279	7955304	0.0	0.0	0.0
Zm00001eb236500	-	chr5	-	126590584	126590940	0.0	0.0	0.0
Zm00001eb244160	-	chr5	+	177806687	177808913	0.0	0.0	0.0
Zm00001eb235960	-	chr5	-	120794958	120804551	0.0	0.0	0.0
Zm00001eb223660	-	chr5	-	38632500	38633391	0.0	0.0	0.0
MSTRG.10241	-	chr5	-	79860957	79863896	0.0	0.0	0.0
Zm00001eb256040	-	chr5	+	218644562	218645889	0.0	0.0	0.0
Zm00001eb227000	-	chr5	-	58761750	58762953	0.0	0.0	0.0
Zm00001eb210880	-	chr5	+	1496522	1497676	0.0	0.0	0.0
Zm00001eb250450	-	chr5	-	201000872	201001321	0.0	0.0	0.0
Zm00001eb215690	-	chr5	+	9954675	9955438	0.0	0.0	0.0
Zm00001eb219920	-	chr5	+	21890687	21891459	0.0	0.0	0.0
Zm00001eb218060	-	chr5	-	15741962	15742288	0.0	0.0	0.0
Zm00001eb243250	-	chr5	-	174337627	174338187	0.0	0.0	0.0
Zm00001eb236870	-	chr5	-	131214900	131217000	0.0	0.0	0.0
Zm00001eb217520	-	chr5	-	14559842	14560976	0.0	0.0	0.0
Zm00001eb234000	-	chr5	+	93535573	93535896	0.0	0.0	0.0
Zm00001eb226760	-	chr5	+	57788864	57790637	0.0	0.0	0.0
Zm00001eb229370	-	chr5	+	69005860	69011878	0.0	0.0	0.0
Zm00001eb241330	-	chr5	+	165645808	165646998	0.0	0.0	0.0
Zm00001eb212710	-	chr5	-	4123692	4127323	0.0	0.0	0.0
Zm00001eb243670	-	chr5	-	176229192	176229695	0.0	0.0	0.0
Zm00001eb256300	-	chr5	-	219147708	219150506	0.0	0.0	0.0
Zm00001eb233010	-	chr5	+	86122085	86123665	0.0	0.0	0.0
Zm00001eb245490	-	chr5	-	181963766	181964543	0.0	0.0	0.0
Zm00001eb234910	-	chr5	+	102646125	102660360	0.0	0.0	0.0
Zm00001eb235850	-	chr5	+	118731457	118733665	0.0	0.0	0.0
Zm00001eb236230	-	chr5	+	123748451	123748918	0.0	0.0	0.0
Zm00001eb231360	-	chr5	-	76973212	76974281	0.0	0.0	0.0
Zm00001eb212110	-	chr5	-	3168145	3170527	0.0	0.0	0.0
Zm00001eb240340	-	chr5	-	160334151	160349705	0.0	0.0	0.0
MSTRG.10015	-	chr5	-	58641674	58653058	0.0	0.0	0.0
Zm00001eb240840	-	chr5	-	162859282	162861174	0.0	0.0	0.0
Zm00001eb222220	-	chr5	-	32074640	32078719	0.0	0.0	0.0
Zm00001eb239100	-	chr5	-	150705631	150707454	0.0	0.0	0.0
Zm00001eb245600	-	chr5	+	182422569	182423402	0.0	0.0	0.0
Zm00001eb227120	-	chr5	+	59303259	59303716	0.0	0.0	0.0
MSTRG.9679	-	chr5	+	16020117	16022739	0.0	0.0	0.0
Zm00001eb223480	-	chr5	-	37364083	37364505	0.0	0.0	0.0
Zm00001eb238560	-	chr5	-	146712433	146718705	0.0	0.0	0.0
Zm00001eb250460	-	chr5	-	203330380	203331013	0.0	0.0	0.0
Zm00001eb225130	-	chr5	+	48198061	48207354	0.0	0.0	0.0
Zm00001eb233820	-	chr5	-	91744045	91745169	0.0	0.0	0.0
Zm00001eb245270	-	chr5	-	181309794	181311563	0.0	0.0	0.0
Zm00001eb254330	-	chr5	+	214780614	214782625	0.0	0.0	0.0
Zm00001eb289720	-	chr6	+	162952467	162953153	0.0	0.0	0.0
Zm00001eb260820	-	chr6	-	9279222	9280771	0.0	0.0	0.0
Zm00001eb275940	-	chr6	-	109217783	109218124	0.0	0.0	0.0
Zm00001eb289340	-	chr6	+	161891223	161893919	0.0	0.0	0.0
Zm00001eb272380	-	chr6	-	93961012	93962006	0.0	0.0	0.0
Zm00001eb270020	-	chr6	-	77561708	77580979	0.0	0.0	0.0
Zm00001eb261000	-	chr6	-	10471435	10472548	0.0	0.0	0.0
Zm00001eb276120	-	chr6	+	109865172	109866532	0.0	0.0	0.0
Zm00001eb271180	-	chr6	+	85659206	85661352	0.0	0.0	0.0
Zm00001eb287560	-	chr6	+	156238365	156239400	0.0	0.0	0.0
Zm00001eb293250	-	chr6	-	171099243	171101897	0.0	0.0	0.0
Zm00001eb284900	-	chr6	+	146057385	146058456	0.0	0.0	0.0
Zm00001eb281610	-	chr6	+	133101182	133103214	0.0	0.0	0.0
Zm00001eb290240	-	chr6	-	164410594	164411063	0.0	0.0	0.0
Zm00001eb277970	-	chr6	-	116984710	116988788	0.0	0.0	0.0
Zm00001eb278900	-	chr6	-	120785154	120791967	0.0	0.0	0.0
Zm00001eb292670	-	chr6	-	169764766	169765656	0.0	0.0	0.0
Zm00001eb277640	-	chr6	+	115594139	115596102	0.0	0.0	0.0
Zm00001eb295160	-	chr6	-	174710856	174711659	0.0	0.0	0.0
Zm00001eb281410	-	chr6	+	132329658	132331177	0.0	0.0	0.0
Zm00001eb290640	-	chr6	-	165359333	165360286	0.0	0.0	0.0
Zm00001eb267880	-	chr6	+	56822083	56822301	0.0	0.0	0.0
Zm00001eb279710	-	chr6	-	123908932	123911383	0.0	0.0	0.0
Zm00001eb292180	-	chr6	+	168741265	168742079	0.0	0.0	0.0
Zm00001eb276360	-	chr6	-	111056800	111057717	0.0	0.0	0.0
Zm00001eb276660	-	chr6	+	112645511	112646866	0.0	0.0	0.0
Zm00001eb267840	-	chr6	-	56610785	56613977	0.0	0.0	0.0
Zm00001eb274150	-	chr6	-	102601769	102602293	0.0	0.0	0.0
Zm00001eb276650	-	chr6	-	112571746	112571982	0.0	0.0	0.0
Zm00001eb295430	-	chr6	-	175254621	175256399	0.0	0.0	0.0
Zm00001eb262720	-	chr6	-	19131997	19134004	0.0	0.0	0.0
Zm00001eb270210	-	chr6	-	78891971	78892366	0.0	0.0	0.0
Zm00001eb293950	-	chr6	+	172584864	172585786	0.0	0.0	0.0
Zm00001eb296980	-	chr6	+	178026892	178027182	0.0	0.0	0.0
Zm00001eb291220	-	chr6	+	166804965	166806799	0.0	0.0	0.0
Zm00001eb293060	-	chr6	-	170662781	170675178	0.0	0.0	0.0
Zm00001eb274350	-	chr6	-	103347788	103348273	0.0	0.0	0.0
Zm00001eb266540	-	chr6	-	43662692	43663909	0.0	0.0	0.0
Zm00001eb292640	-	chr6	-	169754204	169754644	0.0	0.0	0.0
Zm00001eb277830	-	chr6	-	116225707	116228509	0.0	0.0	0.0
Zm00001eb263200	-	chr6	-	20928606	20952495	0.0	0.0	0.0
Zm00001eb281820	-	chr6	+	134048752	134049520	0.0	0.0	0.0
Zm00001eb263240	-	chr6	-	21046171	21050344	0.0	0.0	0.0
Zm00001eb287200	-	chr6	+	154890242	154891416	0.0	0.0	0.0
Zm00001eb284430	-	chr6	+	144701757	144704852	0.0	0.0	0.0
Zm00001eb289620	-	chr6	+	162668336	162670126	0.0	0.0	0.0
Zm00001eb275460	-	chr6	+	107199730	107201779	0.0	0.0	0.0
Zm00001eb284980	-	chr6	+	146349935	146351233	0.0	0.0	0.0
Zm00001eb270860	-	chr6	-	83487102	83488340	0.0	0.0	0.0
Zm00001eb275710	-	chr6	+	108157720	108158788	0.0	0.0	0.0
Zm00001eb271870	-	chr6	+	91647430	91657434	0.0	0.0	0.0
Zm00001eb276350	-	chr6	-	110984100	110984753	0.0	0.0	0.0
Zm00001eb280590	-	chr6	+	128249199	128250544	0.0	0.0	0.0
Zm00001eb283100	-	chr6	-	139344664	139347271	0.0	0.0	0.0
Zm00001eb280310	-	chr6	+	126883539	126884419	0.0	0.0	0.0
Zm00001eb289130	-	chr6	+	161312879	161328850	0.0	0.0	0.0
Zm00001eb269900	-	chr6	-	76225003	76225449	0.0	0.0	0.0
Zm00001eb269800	-	chr6	+	75458562	75459342	0.0	0.0	0.0
Zm00001eb270360	-	chr6	+	80260524	80263586	0.0	0.0	0.0
Zm00001eb293140	-	chr6	-	170808423	170847509	0.0	0.0	0.0
Zm00001eb285680	-	chr6	+	149412498	149413322	0.0	0.0	0.0
Zm00001eb274770	-	chr6	+	104777720	104779238	0.0	0.0	0.0
Zm00001eb285860	-	chr6	-	150069698	150071367	0.0	0.0	0.0
Zm00001eb292820	-	chr6	+	170106559	170106921	0.0	0.0	0.0
Zm00001eb273550	-	chr6	+	98845210	98847402	0.0	0.0	0.0
Zm00001eb272810	-	chr6	-	95801152	95802136	0.0	0.0	0.0
Zm00001eb284560	-	chr6	+	145045376	145046448	0.0	0.0	0.0
Zm00001eb276740	-	chr6	+	112799862	112800509	0.0	0.0	0.0
Zm00001eb281440	-	chr6	+	132350322	132351032	0.0	0.0	0.0
Zm00001eb275930	-	chr6	-	109216645	109217737	0.0	0.0	0.0
Zm00001eb282050	-	chr6	+	134673867	134674330	0.0	0.0	0.0
Zm00001eb269280	-	chr6	-	71365014	71365882	0.0	0.0	0.0
Zm00001eb274390	-	chr6	+	103560251	103561730	0.0	0.0	0.0
Zm00001eb263140	-	chr6	-	20449295	20450640	0.0	0.0	0.0
Zm00001eb284950	-	chr6	-	146186569	146189102	0.0	0.0	0.0
Zm00001eb292810	-	chr6	+	170099977	170100261	0.0	0.0	0.0
Zm00001eb262040	-	chr6	-	16844690	16848664	0.0	0.0	0.0
Zm00001eb297910	-	chr6	-	181165942	181169070	0.0	0.0	0.0
Zm00001eb270850	-	chr6	-	83401553	83403633	0.0	0.0	0.0
Zm00001eb280160	-	chr6	-	126220717	126227937	0.0	0.0	0.0
Zm00001eb288710	-	chr6	-	159819447	159823159	0.0	0.0	0.0
Zm00001eb267890	-	chr6	-	56822472	56822936	0.0	0.0	0.0
Zm00001eb290180	-	chr6	+	164284070	164285255	0.0	0.0	0.0
Zm00001eb264320	-	chr6	+	27081777	27082864	0.0	0.0	0.0
Zm00001eb270260	-	chr6	-	79361919	79363389	0.0	0.0	0.0
Zm00001eb265180	-	chr6	+	34410217	34411117	0.0	0.0	0.0
Zm00001eb262730	-	chr6	+	19214240	19217315	0.0	0.0	0.0
Zm00001eb294750	-	chr6	-	173981571	173987199	0.0	0.0	0.0
Zm00001eb264100	-	chr6	+	24863946	24864494	0.0	0.0	0.0
Zm00001eb262560	-	chr6	+	18194322	18195231	0.0	0.0	0.0
Zm00001eb292220	-	chr6	-	168829898	168830378	0.0	0.0	0.0
Zm00001eb273520	-	chr6	+	98759069	98759839	0.0	0.0	0.0
Zm00001eb268170	-	chr6	-	60811376	60830938	0.0	0.0	0.0
Zm00001eb276890	-	chr6	+	113141893	113142341	0.0	0.0	0.0
Zm00001eb292870	-	chr6	+	170172152	170172682	0.0	0.0	0.0
Zm00001eb269710	-	chr6	+	74744723	74746806	0.0	0.0	0.0
Zm00001eb275300	-	chr6	+	106968730	106974133	0.0	0.0	0.0
Zm00001eb288160	-	chr6	-	158314967	158320637	0.0	0.0	0.0
Zm00001eb278980	-	chr6	+	121022130	121025626	0.0	0.0	0.0
Zm00001eb284510	-	chr6	-	144906049	144909964	0.0	0.0	0.0
Zm00001eb284530	-	chr6	-	144951513	144954149	0.0	0.0	0.0
Zm00001eb271310	-	chr6	+	86945885	86959993	0.0	0.0	0.0
Zm00001eb271620	-	chr6	+	90318143	90318560	0.0	0.0	0.0
Zm00001eb280780	-	chr6	+	129595013	129599741	0.0	0.0	0.0
Zm00001eb267690	-	chr6	-	53290660	53291175	0.0	0.0	0.0
Zm00001eb288560	-	chr6	+	159452906	159453707	0.0	0.0	0.0
Zm00001eb296760	-	chr6	-	177560607	177562527	0.0	0.0	0.0
Zm00001eb259780	-	chr6	+	1653215	1653728	0.0	0.0	0.0
MSTRG.12074	-	chr6	-	132031723	132032169	0.0	0.0	0.0
Zm00001eb261070	-	chr6	-	10865923	10866773	0.0	0.0	0.0
Zm00001eb274980	-	chr6	+	105429428	105431419	0.0	0.0	0.0
Zm00001eb261030	-	chr6	-	10588808	10589652	0.0	0.0	0.0
Zm00001eb273540	-	chr6	-	98831444	98835876	0.0	0.0	0.0
Zm00001eb282560	-	chr6	+	136758901	136760279	0.0	0.0	0.0
Zm00001eb296140	-	chr6	+	176492378	176495527	0.0	0.0	0.0
Zm00001eb265580	-	chr6	-	36270751	36275818	0.0	0.0	0.0
Zm00001eb273770	-	chr6	+	100801360	100808782	0.0	0.0	0.0
Zm00001eb296510	-	chr6	+	177036190	177039180	0.0	0.0	0.0
Zm00001eb267310	-	chr6	-	49716386	49717319	0.0	0.0	0.0
Zm00001eb293920	-	chr6	-	172504537	172512034	0.0	0.0	0.0
Zm00001eb262700	-	chr6	-	19086092	19087075	0.0	0.0	0.0
Zm00001eb281090	-	chr6	+	131290916	131293241	0.0	0.0	0.0
Zm00001eb262050	-	chr6	-	16853696	16857670	0.0	0.0	0.0
Zm00001eb268710	-	chr6	-	66345029	66345803	0.0	0.0	0.0
Zm00001eb264200	-	chr6	-	25754164	25754785	0.0	0.0	0.0
Zm00001eb275840	-	chr6	-	108626785	108634980	0.0	0.0	0.0
Zm00001eb292240	-	chr6	-	168864167	168865734	0.0	0.0	0.0
Zm00001eb279560	-	chr6	-	123257629	123259788	0.0	0.0	0.0
Zm00001eb290150	-	chr6	-	164263988	164265053	0.0	0.0	0.0
Zm00001eb280260	-	chr6	-	126592914	126596935	0.0	0.0	0.0
Zm00001eb265570	-	chr6	-	36066472	36067404	0.0	0.0	0.0
Zm00001eb275330	-	chr6	-	106976959	106977571	0.0	0.0	0.0
Zm00001eb287020	-	chr6	-	154072631	154076556	0.0	0.0	0.0
Zm00001eb274810	-	chr6	-	104926593	104932221	0.0	0.0	0.0
Zm00001eb268950	-	chr6	-	68148741	68149666	0.0	0.0	0.0
Zm00001eb280500	-	chr6	-	127640273	127643213	0.0	0.0	0.0
Zm00001eb259990	-	chr6	+	6027489	6029167	0.0	0.0	0.0
Zm00001eb273120	-	chr6	+	97454896	97456351	0.0	0.0	0.0
Zm00001eb264390	-	chr6	+	28078038	28078421	0.0	0.0	0.0
Zm00001eb267160	-	chr6	-	48079096	48080670	0.0	0.0	0.0
Zm00001eb263120	-	chr6	-	20256801	20257681	0.0	0.0	0.0
Zm00001eb280340	-	chr6	-	126959830	126960957	0.0	0.0	0.0
Zm00001eb286160	-	chr6	-	151472489	151474860	0.0	0.0	0.0
Zm00001eb259790	-	chr6	+	3501964	3502581	0.0	0.0	0.0
Zm00001eb272070	-	chr6	+	92440100	92440741	0.0	0.0	0.0
Zm00001eb293050	-	chr6	+	170660913	170661230	0.0	0.0	0.0
Zm00001eb261900	-	chr6	-	15221391	15225077	0.0	0.0	0.0
Zm00001eb281100	-	chr6	+	131377488	131379738	0.0	0.0	0.0
Zm00001eb268600	-	chr6	+	65156011	65156690	0.0	0.0	0.0
Zm00001eb282740	-	chr6	+	137761457	137767105	0.0	0.0	0.0
Zm00001eb273750	-	chr6	+	100578377	100580639	0.0	0.0	0.0
Zm00001eb283300	-	chr6	+	140011087	140013764	0.0	0.0	0.0
Zm00001eb267500	-	chr6	+	51905738	51907194	0.0	0.0	0.0
Zm00001eb264990	-	chr6	+	32338448	32339123	0.0	0.0	0.0
Zm00001eb260840	-	chr6	-	9430607	9431715	0.0	0.0	0.0
Zm00001eb282500	-	chr6	+	136111675	136114224	0.0	0.0	0.0
Zm00001eb286500	-	chr6	-	152607299	152611786	0.0	0.0	0.0
Zm00001eb260790	-	chr6	+	9169717	9173081	0.0	0.0	0.0
Zm00001eb276040	-	chr6	-	109581833	109582633	0.0	0.0	0.0
Zm00001eb265200	-	chr6	-	34417431	34420504	0.0	0.0	0.0
Zm00001eb283040	-	chr6	-	139138909	139144095	0.0	0.0	0.0
Zm00001eb288750	-	chr6	-	159937901	159941677	0.0	0.0	0.0
Zm00001eb295340	-	chr6	-	174959872	174960387	0.0	0.0	0.0
Zm00001eb267180	-	chr6	-	48159297	48162042	0.0	0.0	0.0
Zm00001eb261050	-	chr6	-	10642492	10642874	0.0	0.0	0.0
Zm00001eb286230	-	chr6	+	151704676	151706551	0.0	0.0	0.0
Zm00001eb271320	-	chr6	+	87522906	87523181	0.0	0.0	0.0
Zm00001eb288870	-	chr6	-	160377271	160378379	0.0	0.0	0.0
Zm00001eb285030	-	chr6	+	146507219	146509505	0.0	0.0	0.0
Zm00001eb283140	-	chr6	+	139488323	139488932	0.0	0.0	0.0
Zm00001eb293930	-	chr6	-	172510063	172510924	0.0	0.0	0.0
Zm00001eb262910	-	chr6	-	19611658	19613000	0.0	0.0	0.0
Zm00001eb266780	-	chr6	+	45504339	45505820	0.0	0.0	0.0
Zm00001eb262200	-	chr6	+	17101868	17105593	0.0	0.0	0.0
Zm00001eb278720	-	chr6	+	120073422	120074984	0.0	0.0	0.0
Zm00001eb279030	-	chr6	-	121271078	121273371	0.0	0.0	0.0
Zm00001eb284370	-	chr6	+	144406649	144409082	0.0	0.0	0.0
Zm00001eb286800	-	chr6	-	153576316	153585384	0.0	0.0	0.0
Zm00001eb285020	-	chr6	-	146486448	146489431	0.0	0.0	0.0
Zm00001eb297930	-	chr6	+	181178830	181187228	0.0	0.0	0.0
MSTRG.12026	-	chr6	-	126751036	126754755	0.0	0.0	0.0
