ENSEMBL_GeneID	T_6_Susc	T_6_Tol
Zm00001eb419730	3	1
Zm00001eb421810	0	2
Zm00001eb424810	0	2
Zm00001eb425430	2	0
Zm00001eb425880	2	0
Zm00001eb426140	6	0
Zm00001eb427940	0	2
Zm00001eb428930	3	0
Zm00001eb430200	0	3
Zm00001eb433080	0	1
Zm00001eb001210	0	0
Zm00001eb001250	0	0
Zm00001eb003380	0	0
Zm00001eb003790	0	2
Zm00001eb004070	0	0
Zm00001eb005560	0	0
Zm00001eb005610	4	0
Zm00001eb006710	0	2
Zm00001eb006960	0	0
Zm00001eb008000	1	0
Zm00001eb009930	2	1
Zm00001eb011330	0	0
Zm00001eb015590	0	0
Zm00001eb015640	0	5
Zm00001eb016260	1	0
Zm00001eb017720	3	0
Zm00001eb017980	0	3
Zm00001eb020000	0	3
Zm00001eb022010	2	1
Zm00001eb022470	0	4
Zm00001eb024410	0	0
Zm00001eb024770	0	0
Zm00001eb025910	0	0
Zm00001eb026460	0	0
Zm00001eb028080	1	3
Zm00001eb031050	1	0
Zm00001eb032150	0	3
Zm00001eb033380	1	1
Zm00001eb033710	0	5
Zm00001eb034510	1	0
Zm00001eb035110	0	1
Zm00001eb037790	0	0
Zm00001eb038170	0	0
Zm00001eb043210	0	0
Zm00001eb043980	2	0
Zm00001eb045310	0	0
Zm00001eb047620	1	0
Zm00001eb048490	2	2
Zm00001eb050160	0	0
Zm00001eb050780	0	0
Zm00001eb051570	2	1
Zm00001eb057620	0	0
Zm00001eb057800	0	0
Zm00001eb059410	1	0
Zm00001eb063460	0	0
Zm00001eb063480	1	4
Zm00001eb064330	0	4
Zm00001eb068140	0	2
Zm00001eb070000	0	0
Zm00001eb073710	0	4
Zm00001eb074110	0	0
Zm00001eb075750	3	0
Zm00001eb076410	0	0
Zm00001eb076660	0	5
Zm00001eb077300	1	0
Zm00001eb077510	1	0
Zm00001eb077830	3	0
Zm00001eb079050	0	0
Zm00001eb079850	0	2
Zm00001eb081400	1	3
Zm00001eb081600	0	0
Zm00001eb083230	0	1
Zm00001eb083700	0	0
Zm00001eb088980	0	2
Zm00001eb091250	0	1
Zm00001eb092440	0	3
Zm00001eb093790	5	0
Zm00001eb095830	4	0
Zm00001eb096180	1	0
Zm00001eb096210	0	2
Zm00001eb098750	0	0
Zm00001eb099500	0	0
Zm00001eb100990	1	1
Zm00001eb101110	0	0
Zm00001eb103270	0	0
Zm00001eb104010	0	0
Zm00001eb104230	1	1
Zm00001eb104700	1	0
Zm00001eb105760	1	0
Zm00001eb107610	0	0
Zm00001eb107820	0	1
Zm00001eb107840	1	1
Zm00001eb108530	0	3
Zm00001eb108870	0	0
Zm00001eb109280	0	3
Zm00001eb111240	2	0
Zm00001eb113940	0	1
Zm00001eb117110	0	0
Zm00001eb119380	0	0
Zm00001eb120940	2	0
Zm00001eb121450	0	0
Zm00001eb125590	4	0
Zm00001eb128380	0	1
Zm00001eb129310	3	0
Zm00001eb129660	0	3
Zm00001eb129850	1	0
Zm00001eb130840	0	1
Zm00001eb131800	0	0
Zm00001eb133820	2	0
Zm00001eb134040	0	0
Zm00001eb134640	1	0
Zm00001eb136180	0	1
Zm00001eb137510	0	4
Zm00001eb137560	0	3
Zm00001eb142840	0	0
Zm00001eb143090	0	0
Zm00001eb145130	3	0
Zm00001eb146340	0	1
Zm00001eb147280	0	1
Zm00001eb147730	1	0
Zm00001eb148050	3	2
Zm00001eb152310	0	2
Zm00001eb152730	3	0
Zm00001eb154900	0	0
Zm00001eb154910	2	1
Zm00001eb157330	2	2
Zm00001eb158400	0	0
Zm00001eb158790	2	0
Zm00001eb160140	1	0
Zm00001eb160440	0	0
Zm00001eb160940	2	3
Zm00001eb161160	0	0
Zm00001eb162390	4	0
Zm00001eb163110	1	0
Zm00001eb165500	2	0
Zm00001eb166080	0	0
Zm00001eb168320	0	0
Zm00001eb168390	1	3
Zm00001eb172060	4	0
Zm00001eb173950	1	2
Zm00001eb176460	4	0
Zm00001eb184170	3	1
Zm00001eb185010	0	0
Zm00001eb186960	2	0
Zm00001eb187480	1	0
Zm00001eb187520	0	1
Zm00001eb188500	0	2
Zm00001eb190030	2	2
Zm00001eb191010	2	1
Zm00001eb191570	1	0
Zm00001eb192180	0	6
Zm00001eb192950	1	0
Zm00001eb196300	0	0
Zm00001eb196620	0	1
Zm00001eb196850	0	1
Zm00001eb197980	4	0
Zm00001eb198390	0	0
Zm00001eb198940	0	0
Zm00001eb199450	1	0
Zm00001eb200420	0	1
Zm00001eb202070	0	0
Zm00001eb202530	1	0
Zm00001eb204100	0	0
Zm00001eb204520	0	0
Zm00001eb205310	0	0
Zm00001eb205940	0	0
Zm00001eb206280	4	2
Zm00001eb207580	1	0
Zm00001eb213350	0	4
Zm00001eb213900	0	1
Zm00001eb214390	2	0
Zm00001eb215100	2	0
Zm00001eb215960	2	0
Zm00001eb216940	0	2
Zm00001eb217720	1	0
Zm00001eb219070	1	0
Zm00001eb219340	4	1
Zm00001eb219560	1	0
Zm00001eb221080	0	5
Zm00001eb221430	1	0
Zm00001eb223360	0	2
Zm00001eb223520	0	2
Zm00001eb225220	0	0
Zm00001eb226340	0	0
Zm00001eb227480	2	0
Zm00001eb230370	1	3
Zm00001eb233680	3	0
Zm00001eb234910	0	0
Zm00001eb235010	0	1
Zm00001eb236180	0	0
Zm00001eb236400	0	0
Zm00001eb238420	0	0
Zm00001eb238530	0	0
Zm00001eb239420	0	1
Zm00001eb243720	6	0
Zm00001eb246930	1	0
Zm00001eb247410	0	1
Zm00001eb248230	0	0
Zm00001eb248880	0	0
Zm00001eb249820	0	3
Zm00001eb250530	1	0
Zm00001eb253590	0	5
Zm00001eb257240	0	0
Zm00001eb259510	0	1
Zm00001eb261160	1	0
Zm00001eb262400	0	1
Zm00001eb263270	0	0
Zm00001eb263280	2	0
Zm00001eb264100	0	0
Zm00001eb264500	1	0
Zm00001eb267060	0	1
Zm00001eb268110	3	0
Zm00001eb270590	0	0
Zm00001eb271380	0	0
Zm00001eb271610	1	1
Zm00001eb277090	0	0
Zm00001eb279530	4	0
Zm00001eb280350	0	1
Zm00001eb281910	0	0
Zm00001eb282380	0	1
Zm00001eb283150	0	0
Zm00001eb283500	2	0
Zm00001eb284670	2	0
Zm00001eb284940	0	0
Zm00001eb285250	2	0
Zm00001eb286160	3	0
Zm00001eb286180	0	1
Zm00001eb286230	0	0
Zm00001eb286570	0	4
Zm00001eb290060	0	2
Zm00001eb292870	0	0
Zm00001eb295340	2	0
Zm00001eb296530	1	0
Zm00001eb297670	2	1
Zm00001eb298900	1	2
Zm00001eb298960	0	1
Zm00001eb305130	0	1
Zm00001eb305160	0	1
Zm00001eb305920	2	0
Zm00001eb306390	0	2
Zm00001eb308090	2	0
Zm00001eb309670	0	0
Zm00001eb311200	2	1
Zm00001eb315700	0	1
Zm00001eb318350	0	0
Zm00001eb320400	4	0
Zm00001eb320740	2	0
Zm00001eb321150	2	3
Zm00001eb321590	1	1
Zm00001eb322520	2	0
Zm00001eb324460	0	4
Zm00001eb324520	0	1
Zm00001eb326310	3	1
Zm00001eb326790	0	1
Zm00001eb328150	0	1
Zm00001eb328890	0	0
Zm00001eb329810	0	0
Zm00001eb332460	0	3
Zm00001eb334180	0	0
Zm00001eb335270	1	2
Zm00001eb335440	1	0
Zm00001eb335520	0	0
Zm00001eb336200	0	0
Zm00001eb336260	1	1
Zm00001eb336330	0	0
Zm00001eb337910	2	0
Zm00001eb338970	0	1
Zm00001eb339280	0	0
Zm00001eb339980	0	1
Zm00001eb340240	0	0
Zm00001eb340310	2	0
Zm00001eb342770	0	0
Zm00001eb344270	1	0
Zm00001eb345220	0	0
Zm00001eb346720	2	0
Zm00001eb347500	1	0
Zm00001eb347580	0	0
Zm00001eb347810	0	0
Zm00001eb350010	0	0
Zm00001eb353260	0	0
Zm00001eb354590	1	1
Zm00001eb356150	1	3
Zm00001eb356750	3	2
Zm00001eb356960	0	0
Zm00001eb357660	0	1
Zm00001eb357990	0	0
Zm00001eb359880	0	3
Zm00001eb361720	2	2
Zm00001eb362130	0	0
Zm00001eb362320	0	0
Zm00001eb365900	0	3
Zm00001eb369100	0	4
Zm00001eb370010	0	2
Zm00001eb371650	0	1
Zm00001eb372930	0	0
Zm00001eb374050	0	2
Zm00001eb375550	3	2
Zm00001eb376110	1	1
Zm00001eb376180	1	0
Zm00001eb377740	0	0
Zm00001eb378130	3	0
Zm00001eb379400	0	0
Zm00001eb381360	0	0
Zm00001eb381900	4	0
Zm00001eb382700	0	0
Zm00001eb383100	0	0
Zm00001eb384380	0	1
Zm00001eb386170	0	0
Zm00001eb386250	0	0
Zm00001eb386340	0	0
Zm00001eb386420	2	0
Zm00001eb386600	0	0
Zm00001eb386740	0	0
Zm00001eb386860	0	0
Zm00001eb387190	0	0
Zm00001eb391760	0	0
Zm00001eb393790	3	0
Zm00001eb395460	2	0
Zm00001eb395800	0	2
Zm00001eb396840	0	1
Zm00001eb398580	0	1
Zm00001eb400870	0	0
Zm00001eb403350	0	0
Zm00001eb403410	0	2
Zm00001eb404200	0	0
Zm00001eb405090	0	0
Zm00001eb405790	1	0
Zm00001eb409070	1	0
Zm00001eb412090	0	0
Zm00001eb412580	0	2
Zm00001eb414940	1	1
Zm00001eb415380	0	0
Zm00001eb416850	6	0
Zm00001eb417340	5	0
Zm00001eb421250	0	0
Zm00001eb422310	0	0
Zm00001eb423260	0	0
Zm00001eb423490	0	0
Zm00001eb425940	1	5
Zm00001eb426840	0	1
Zm00001eb427570	0	1
Zm00001eb428250	0	2
Zm00001eb428860	3	2
Zm00001eb431220	0	0
Zm00001eb432930	0	0
Zm00001eb001480	0	0
Zm00001eb001660	0	2
Zm00001eb004020	2	1
Zm00001eb004880	0	0
Zm00001eb005160	0	3
Zm00001eb005260	0	0
Zm00001eb006190	1	0
Zm00001eb006950	1	0
Zm00001eb007020	0	0
Zm00001eb007040	0	3
Zm00001eb007910	0	2
Zm00001eb010850	4	0
Zm00001eb012500	0	0
Zm00001eb012840	1	0
Zm00001eb014510	0	3
Zm00001eb019410	0	0
Zm00001eb021580	0	0
Zm00001eb021910	4	0
Zm00001eb021960	0	0
Zm00001eb022260	0	0
Zm00001eb026290	0	2
Zm00001eb028650	0	1
Zm00001eb029770	0	1
Zm00001eb031570	0	1
Zm00001eb033890	4	0
Zm00001eb035890	0	0
Zm00001eb036960	0	0
Zm00001eb038450	1	0
Zm00001eb038730	2	0
Zm00001eb039480	3	0
Zm00001eb041440	0	1
Zm00001eb043890	0	1
Zm00001eb046470	0	1
Zm00001eb046540	0	1
Zm00001eb047100	2	0
Zm00001eb048610	2	0
Zm00001eb050430	0	0
Zm00001eb051710	0	2
Zm00001eb052770	0	2
Zm00001eb055440	4	0
Zm00001eb056850	0	2
Zm00001eb057880	0	2
Zm00001eb060860	0	3
Zm00001eb061270	3	1
Zm00001eb063520	0	0
Zm00001eb064970	3	0
Zm00001eb065410	3	0
Zm00001eb067170	0	2
Zm00001eb068060	2	0
Zm00001eb069970	0	0
Zm00001eb070330	1	4
Zm00001eb071620	1	0
Zm00001eb074470	0	0
Zm00001eb074780	2	0
Zm00001eb075290	0	0
Zm00001eb076790	1	1
Zm00001eb077320	0	2
Zm00001eb077420	2	0
Zm00001eb078540	2	0
Zm00001eb079060	0	2
Zm00001eb080010	2	0
Zm00001eb080140	2	0
Zm00001eb080660	0	0
Zm00001eb081590	0	2
Zm00001eb081940	5	0
Zm00001eb084660	0	0
Zm00001eb085180	0	0
Zm00001eb085250	0	0
Zm00001eb085530	0	0
Zm00001eb087820	0	0
Zm00001eb088240	0	1
Zm00001eb088510	1	3
Zm00001eb088730	0	0
Zm00001eb090010	0	1
Zm00001eb091410	3	2
Zm00001eb092130	0	0
Zm00001eb093820	0	0
Zm00001eb094430	2	0
Zm00001eb094720	0	0
Zm00001eb095600	0	3
Zm00001eb099010	0	0
Zm00001eb099110	1	0
Zm00001eb101210	1	0
Zm00001eb101610	0	0
Zm00001eb106350	0	0
Zm00001eb107830	0	2
Zm00001eb108560	0	0
Zm00001eb110110	0	1
Zm00001eb112800	3	0
Zm00001eb113910	2	0
Zm00001eb113960	0	0
Zm00001eb115560	5	0
Zm00001eb117760	2	0
Zm00001eb118350	1	0
Zm00001eb118550	1	2
Zm00001eb118750	0	0
Zm00001eb119570	0	0
Zm00001eb119960	2	0
Zm00001eb121790	0	0
Zm00001eb122130	0	0
Zm00001eb122390	0	3
Zm00001eb123440	1	1
Zm00001eb123760	1	1
Zm00001eb123770	0	1
Zm00001eb124330	4	0
Zm00001eb124640	1	0
Zm00001eb127500	4	0
Zm00001eb127620	0	0
Zm00001eb129950	0	0
Zm00001eb130890	0	0
Zm00001eb131640	5	0
Zm00001eb131920	3	0
Zm00001eb131980	4	0
Zm00001eb132160	0	4
Zm00001eb133130	0	0
Zm00001eb133630	0	0
Zm00001eb134630	0	0
Zm00001eb137400	0	2
Zm00001eb138280	0	1
Zm00001eb139040	0	3
Zm00001eb140310	1	3
Zm00001eb143190	0	0
Zm00001eb144160	0	0
Zm00001eb144700	0	1
Zm00001eb144710	0	2
Zm00001eb145060	0	4
Zm00001eb145200	0	0
Zm00001eb146120	0	0
Zm00001eb147510	2	3
Zm00001eb149200	0	0
Zm00001eb153670	3	0
Zm00001eb155100	1	0
Zm00001eb155110	0	1
Zm00001eb155490	0	1
Zm00001eb155840	0	0
Zm00001eb157700	1	0
Zm00001eb157780	0	0
Zm00001eb158010	0	0
Zm00001eb160920	0	4
Zm00001eb162610	0	1
Zm00001eb165850	0	1
Zm00001eb166560	0	0
Zm00001eb166940	3	0
Zm00001eb167030	0	4
Zm00001eb168030	2	0
Zm00001eb172380	2	0
Zm00001eb173670	0	0
Zm00001eb174540	1	0
Zm00001eb175000	1	0
Zm00001eb175160	0	0
Zm00001eb179640	0	1
Zm00001eb180710	0	0
Zm00001eb182100	0	1
Zm00001eb183260	1	0
Zm00001eb183810	3	0
Zm00001eb183940	0	0
Zm00001eb184380	0	0
Zm00001eb184730	0	0
Zm00001eb184820	0	0
Zm00001eb185420	1	1
Zm00001eb186830	0	0
Zm00001eb187560	0	0
Zm00001eb188740	0	0
Zm00001eb188930	1	0
Zm00001eb190040	0	1
Zm00001eb191160	3	0
Zm00001eb194890	0	1
Zm00001eb194960	0	1
Zm00001eb196470	4	1
Zm00001eb196570	0	0
Zm00001eb197050	0	0
Zm00001eb197190	0	0
Zm00001eb197920	0	0
Zm00001eb197970	3	0
Zm00001eb198360	0	0
Zm00001eb200020	0	3
Zm00001eb201040	0	1
Zm00001eb209750	3	0
Zm00001eb210880	1	0
Zm00001eb211560	0	0
Zm00001eb214270	0	0
Zm00001eb215020	1	0
Zm00001eb216200	0	0
Zm00001eb220150	0	1
Zm00001eb220320	3	1
Zm00001eb222490	0	0
Zm00001eb222600	2	0
Zm00001eb223110	0	0
Zm00001eb227960	0	2
Zm00001eb228380	0	0
Zm00001eb228880	0	0
Zm00001eb229150	2	1
Zm00001eb229160	2	0
Zm00001eb229280	0	0
Zm00001eb231190	0	2
Zm00001eb232080	0	0
Zm00001eb232460	0	4
Zm00001eb233740	2	0
Zm00001eb235180	1	0
Zm00001eb237400	1	1
Zm00001eb237800	2	0
Zm00001eb238630	1	0
Zm00001eb238750	0	0
Zm00001eb239820	1	0
Zm00001eb240390	0	0
Zm00001eb240690	1	2
Zm00001eb242330	0	0
Zm00001eb243240	1	0
Zm00001eb244270	5	0
Zm00001eb244620	0	0
Zm00001eb247200	0	0
Zm00001eb247380	1	0
Zm00001eb248110	4	0
Zm00001eb249670	0	1
Zm00001eb254890	3	1
Zm00001eb256940	0	0
Zm00001eb257150	0	2
Zm00001eb261150	1	0
Zm00001eb262450	3	0
Zm00001eb263790	0	5
Zm00001eb264320	2	0
Zm00001eb266030	1	0
Zm00001eb266790	0	0
Zm00001eb267370	0	0
Zm00001eb267930	0	0
Zm00001eb268820	0	0
Zm00001eb269460	0	0
Zm00001eb270060	3	0
Zm00001eb271340	4	0
Zm00001eb271510	1	0
Zm00001eb274720	0	0
Zm00001eb274820	1	4
Zm00001eb275110	2	0
Zm00001eb276430	0	2
Zm00001eb276930	0	1
Zm00001eb278380	0	0
Zm00001eb279610	4	0
Zm00001eb281150	3	0
Zm00001eb281190	0	3
Zm00001eb282050	0	0
Zm00001eb282970	1	1
Zm00001eb284800	0	0
Zm00001eb284920	0	1
Zm00001eb285310	0	0
Zm00001eb285680	1	0
Zm00001eb287120	0	0
Zm00001eb287170	1	0
Zm00001eb287180	0	2
Zm00001eb288320	0	0
Zm00001eb290280	0	0
Zm00001eb295770	0	0
Zm00001eb298110	1	0
Zm00001eb298920	1	3
Zm00001eb299160	0	4
Zm00001eb299430	0	0
Zm00001eb300490	0	1
Zm00001eb300600	0	3
Zm00001eb302740	0	0
Zm00001eb305720	0	0
Zm00001eb306640	0	0
Zm00001eb306740	0	1
Zm00001eb307720	0	0
Zm00001eb307980	4	0
Zm00001eb308680	1	0
Zm00001eb310000	3	0
Zm00001eb311980	2	0
Zm00001eb312690	0	2
Zm00001eb313060	0	2
Zm00001eb315730	0	0
Zm00001eb316060	0	0
Zm00001eb318140	1	2
Zm00001eb320720	0	1
Zm00001eb323650	1	0
Zm00001eb323870	0	1
Zm00001eb331320	0	1
Zm00001eb331800	0	1
Zm00001eb333920	0	0
Zm00001eb333930	2	1
Zm00001eb335410	0	0
Zm00001eb335730	0	0
Zm00001eb336550	0	0
Zm00001eb336990	0	2
Zm00001eb337460	2	0
Zm00001eb339170	0	0
Zm00001eb342150	0	3
Zm00001eb342480	0	1
Zm00001eb344200	0	0
Zm00001eb345640	0	4
Zm00001eb345760	2	0
Zm00001eb346130	0	2
Zm00001eb348570	0	2
Zm00001eb349150	0	0
Zm00001eb349580	0	0
Zm00001eb350550	2	0
Zm00001eb351200	0	0
Zm00001eb356470	1	0
Zm00001eb357360	2	0
Zm00001eb358130	0	0
Zm00001eb358640	0	0
Zm00001eb360780	0	0
Zm00001eb361440	1	1
Zm00001eb362680	5	0
Zm00001eb362780	2	0
Zm00001eb363440	0	1
Zm00001eb367360	0	2
Zm00001eb367710	0	2
Zm00001eb368560	0	0
Zm00001eb372010	0	1
Zm00001eb372290	0	0
Zm00001eb373060	0	0
Zm00001eb374490	0	0
Zm00001eb374660	0	3
Zm00001eb375870	2	0
Zm00001eb377230	1	0
Zm00001eb378180	0	0
Zm00001eb379790	2	0
Zm00001eb379910	1	2
Zm00001eb380020	0	0
Zm00001eb381480	0	1
Zm00001eb381680	2	0
Zm00001eb383190	0	1
Zm00001eb383500	0	0
Zm00001eb388980	1	1
Zm00001eb389300	0	0
Zm00001eb389510	5	0
Zm00001eb389620	0	0
Zm00001eb390660	0	0
Zm00001eb391300	1	1
Zm00001eb392590	1	2
Zm00001eb393910	1	0
Zm00001eb395620	0	2
Zm00001eb395820	0	1
Zm00001eb397460	0	0
Zm00001eb403320	0	0
Zm00001eb407590	0	0
Zm00001eb411220	0	1
Zm00001eb411440	1	1
Zm00001eb411970	0	1
Zm00001eb412340	1	0
Zm00001eb412430	1	0
Zm00001eb414110	0	0
Zm00001eb414200	3	0
Zm00001eb417190	1	0
Zm00001eb419850	0	0
Zm00001eb420900	0	1
Zm00001eb422210	0	2
Zm00001eb424510	1	0
Zm00001eb426380	0	0
Zm00001eb426490	0	0
Zm00001eb428420	2	0
Zm00001eb000440	0	0
Zm00001eb002340	0	0
Zm00001eb002900	2	0
Zm00001eb003230	3	0
Zm00001eb005470	0	0
Zm00001eb008050	0	4
Zm00001eb008280	0	0
Zm00001eb013470	0	4
Zm00001eb016050	0	0
Zm00001eb016410	0	1
Zm00001eb016610	0	0
Zm00001eb017840	1	0
Zm00001eb018340	1	0
Zm00001eb019120	0	3
Zm00001eb020160	0	2
Zm00001eb020230	2	0
Zm00001eb021440	0	1
Zm00001eb022700	1	2
Zm00001eb022800	1	2
Zm00001eb024310	0	0
Zm00001eb025450	3	0
Zm00001eb027580	0	2
Zm00001eb028200	0	0
Zm00001eb028340	0	0
Zm00001eb031120	0	2
Zm00001eb031910	2	2
Zm00001eb033720	0	0
Zm00001eb033850	0	0
Zm00001eb034660	0	0
Zm00001eb036230	0	0
Zm00001eb037100	2	0
Zm00001eb037160	0	0
Zm00001eb038000	1	0
Zm00001eb038940	0	2
Zm00001eb040990	0	0
Zm00001eb041280	0	1
Zm00001eb042380	3	1
Zm00001eb043870	1	0
Zm00001eb044570	0	0
Zm00001eb045220	1	0
Zm00001eb046030	0	4
Zm00001eb046950	0	1
Zm00001eb048460	1	0
Zm00001eb050270	1	0
Zm00001eb050520	0	0
Zm00001eb050550	0	1
Zm00001eb052580	0	1
Zm00001eb053980	0	0
Zm00001eb055140	0	0
Zm00001eb055300	2	1
Zm00001eb056170	0	0
Zm00001eb058200	0	0
Zm00001eb059720	0	0
Zm00001eb060450	0	2
Zm00001eb065680	0	0
Zm00001eb065830	0	0
Zm00001eb066380	0	1
Zm00001eb067060	0	3
Zm00001eb067120	0	0
Zm00001eb067990	0	0
Zm00001eb068250	2	0
Zm00001eb073780	1	0
Zm00001eb074160	0	1
Zm00001eb075090	0	0
Zm00001eb076880	0	4
Zm00001eb078030	2	1
Zm00001eb079160	2	0
Zm00001eb079570	0	0
Zm00001eb079690	0	0
Zm00001eb079710	0	1
Zm00001eb080060	0	0
Zm00001eb080170	0	0
Zm00001eb080290	1	0
Zm00001eb081800	1	0
Zm00001eb083100	0	1
Zm00001eb084230	0	0
Zm00001eb086290	3	0
Zm00001eb086300	3	0
Zm00001eb087990	0	2
Zm00001eb088640	0	0
Zm00001eb089180	0	0
Zm00001eb089290	0	0
Zm00001eb089310	0	0
Zm00001eb090440	0	3
Zm00001eb091090	1	0
Zm00001eb091460	0	3
Zm00001eb092010	0	1
Zm00001eb092940	1	0
Zm00001eb096540	0	0
Zm00001eb097250	1	1
Zm00001eb097530	0	0
Zm00001eb098130	0	0
Zm00001eb098180	0	0
Zm00001eb098740	0	0
Zm00001eb103000	0	0
Zm00001eb104080	0	0
Zm00001eb105210	0	1
Zm00001eb107150	1	0
Zm00001eb107580	0	0
Zm00001eb108180	0	0
Zm00001eb108800	0	1
Zm00001eb112440	0	0
Zm00001eb112710	0	0
Zm00001eb113540	0	0
Zm00001eb113570	0	1
Zm00001eb113830	0	0
Zm00001eb113840	0	0
Zm00001eb114180	1	0
Zm00001eb115180	0	0
Zm00001eb115530	2	0
Zm00001eb117540	0	2
Zm00001eb119700	1	3
Zm00001eb120040	1	0
Zm00001eb121960	3	0
Zm00001eb121970	0	0
Zm00001eb123950	0	2
Zm00001eb124490	0	0
Zm00001eb125040	0	0
Zm00001eb125440	1	2
Zm00001eb125760	1	0
Zm00001eb128580	2	2
Zm00001eb129610	0	0
Zm00001eb130250	2	0
Zm00001eb130350	1	0
Zm00001eb130630	0	1
Zm00001eb130720	0	0
Zm00001eb130920	1	0
Zm00001eb131390	0	0
Zm00001eb131840	0	0
Zm00001eb132620	4	0
Zm00001eb132720	0	1
Zm00001eb133740	0	0
Zm00001eb133960	0	0
Zm00001eb134080	0	3
Zm00001eb134830	0	0
Zm00001eb135600	3	0
Zm00001eb136290	0	0
Zm00001eb136690	0	0
Zm00001eb137210	0	0
Zm00001eb141490	3	0
Zm00001eb142650	0	2
Zm00001eb142790	0	0
Zm00001eb142800	0	0
Zm00001eb143040	3	0
Zm00001eb143280	0	3
Zm00001eb145180	0	2
Zm00001eb147470	0	0
Zm00001eb149370	0	0
Zm00001eb151990	0	1
Zm00001eb154620	0	0
Zm00001eb157770	0	0
Zm00001eb158390	0	2
Zm00001eb159510	1	0
Zm00001eb160880	0	2
Zm00001eb161130	1	1
Zm00001eb163010	0	0
Zm00001eb163030	0	0
Zm00001eb163880	0	0
Zm00001eb166360	1	0
Zm00001eb166960	0	1
Zm00001eb167100	3	0
Zm00001eb168500	0	1
Zm00001eb169220	0	0
Zm00001eb170420	3	1
Zm00001eb171460	0	0
Zm00001eb172870	0	2
Zm00001eb173830	1	1
Zm00001eb174410	2	0
Zm00001eb174840	0	0
Zm00001eb176280	0	0
Zm00001eb180840	1	0
Zm00001eb180860	1	0
Zm00001eb181070	0	0
Zm00001eb181240	0	0
Zm00001eb181490	0	0
Zm00001eb181630	1	1
Zm00001eb182180	0	0
Zm00001eb182910	0	1
Zm00001eb184260	0	0
Zm00001eb187470	0	1
Zm00001eb191310	1	1
Zm00001eb191750	2	0
Zm00001eb193250	2	0
Zm00001eb194430	0	0
Zm00001eb195580	0	0
Zm00001eb196000	2	0
Zm00001eb196330	0	0
Zm00001eb199380	0	0
Zm00001eb201310	0	0
Zm00001eb203290	1	0
Zm00001eb203540	0	0
Zm00001eb203590	0	0
Zm00001eb204760	0	3
Zm00001eb204930	0	2
Zm00001eb206160	0	0
Zm00001eb206980	2	0
Zm00001eb207110	0	0
Zm00001eb207210	0	0
Zm00001eb208280	0	1
Zm00001eb208290	0	0
Zm00001eb210220	2	0
Zm00001eb211080	2	0
Zm00001eb212110	2	0
Zm00001eb212920	0	1
Zm00001eb213410	0	1
Zm00001eb213740	0	3
Zm00001eb214480	0	3
Zm00001eb214710	1	1
Zm00001eb215090	0	0
Zm00001eb215500	1	0
Zm00001eb216850	0	0
Zm00001eb217470	1	0
Zm00001eb218240	0	1
Zm00001eb218340	0	0
Zm00001eb219290	0	4
Zm00001eb222800	0	1
Zm00001eb223770	0	0
Zm00001eb230200	0	0
Zm00001eb230680	0	4
Zm00001eb230960	1	0
Zm00001eb236260	2	0
Zm00001eb236670	1	3
Zm00001eb236740	0	1
Zm00001eb237850	0	0
Zm00001eb238220	3	0
Zm00001eb238430	0	0
Zm00001eb238450	0	0
Zm00001eb239270	2	1
Zm00001eb240530	1	3
Zm00001eb241270	0	0
Zm00001eb242190	0	0
Zm00001eb242200	0	0
Zm00001eb244370	1	0
Zm00001eb244740	0	0
Zm00001eb246500	0	1
Zm00001eb247030	0	0
Zm00001eb247640	0	3
Zm00001eb248120	0	2
Zm00001eb248610	1	0
Zm00001eb249010	0	4
Zm00001eb249050	0	0
Zm00001eb249510	0	2
Zm00001eb250170	0	0
Zm00001eb250820	0	0
Zm00001eb252710	0	0
Zm00001eb254230	0	4
Zm00001eb254520	0	0
Zm00001eb258120	0	0
Zm00001eb259910	0	1
Zm00001eb260640	0	0
Zm00001eb261100	0	0
Zm00001eb263150	0	0
Zm00001eb263390	1	0
Zm00001eb263510	2	0
Zm00001eb263570	1	2
Zm00001eb263610	0	0
Zm00001eb263900	1	1
Zm00001eb266680	0	1
Zm00001eb267560	1	0
Zm00001eb268240	0	0
Zm00001eb268710	2	0
Zm00001eb269030	0	2
Zm00001eb270020	0	1
Zm00001eb270210	0	0
Zm00001eb272270	1	1
Zm00001eb272460	0	0
Zm00001eb274390	0	0
Zm00001eb276330	0	3
Zm00001eb277270	0	0
Zm00001eb279550	0	0
Zm00001eb283140	1	0
Zm00001eb284030	0	0
Zm00001eb284180	0	0
Zm00001eb284980	3	0
Zm00001eb287040	0	2
Zm00001eb287360	0	2
Zm00001eb288190	0	0
Zm00001eb289780	2	1
Zm00001eb290840	0	0
Zm00001eb292580	0	1
Zm00001eb297750	0	0
Zm00001eb298500	0	0
Zm00001eb298640	0	1
Zm00001eb298750	0	0
Zm00001eb299060	0	0
Zm00001eb300390	0	0
Zm00001eb301550	0	0
Zm00001eb302150	0	2
Zm00001eb302970	0	0
Zm00001eb303160	3	0
Zm00001eb304190	0	0
Zm00001eb304730	0	0
Zm00001eb305090	0	0
Zm00001eb305610	0	0
Zm00001eb307950	0	1
Zm00001eb308010	0	0
Zm00001eb308840	0	0
Zm00001eb309800	0	0
Zm00001eb310640	0	0
Zm00001eb310920	0	0
Zm00001eb312580	1	0
Zm00001eb315300	0	0
