ENSEMBL_GeneID	C_24_Susc_counts	C_24_Tol_counts	C_6_Susc_counts	C_6_Tol_counts	T_24_Susc_counts	T_24_Tol_counts	T_6_Susc_counts	T_6_Tol_counts
Zm00001eb378840	902	1800	459	718	414	985	1348	1494
Zm00001eb378870	287	302	433	237	285	197	567	356
Zm00001eb378880	202	407	111	267	105	252	129	203
Zm00001eb378890	128	238	143	200	211	171	148	241
Zm00001eb378900	232	710	218	407	165	492	198	596
Zm00001eb378910	0	0	0	0	0	0	0	0
Zm00001eb378920	0	3.07	0	4.33	0	0	0	5.07
Zm00001eb378930	2776.39	6460	1217.9	3438.73	1122.05	2675	1343.42	2468.94
Zm00001eb378950	1	0	0	0	0	0	0	0
Zm00001eb378960	0	0	0	0	0	0	0	0
Zm00001eb378970	318	325	267	222	423	269	482	344
Zm00001eb378980	182.33	251.7	169.56	132.07	195.36	213.43	190.71	96.13
Zm00001eb378990	1249.67	872.3	1209.44	638.93	777.64	458.57	1276.29	417.87
Zm00001eb379010	0	0	0	0	0	0	0	0
Zm00001eb379020	114	40	146	31	73	16	63	32.99
Zm00001eb379030	855	1201	323	611	412	878	961	918
Zm00001eb379050	627	1520	520	959	728	1376	992	1648
Zm00001eb379060	704	509	607	287	493	520	564	309
Zm00001eb379070	1522	1336	1701	1547	1451	937	2125	1513
Zm00001eb379090	735	729	1843	1262	640	442	690	664
Zm00001eb379100	2132	2910	2092	2048	2560	3443	2609	3277
Zm00001eb379110	24	16	36	23	42	11	34	69
Zm00001eb379120	142	138	265	112	137	120	190	260
Zm00001eb379130	815	870	556	808	769	693	668	840
Zm00001eb379140	979.63	1486.75	1487.35	1233.45	1291.37	826.99	801.57	1190.9
Zm00001eb379150	305.37	365.25	368.65	414.55	248.63	395.01	425.43	504.1
Zm00001eb379160	16	15	17	23	2	7	5	16
Zm00001eb379170	61	51	67	56	14	7	28	43
Zm00001eb379180	0	0	0	0	0	0	0	0
Zm00001eb379190	68	47	44	46	34	34	60	50
Zm00001eb379200	0	66	3	32	2	52	6	31
Zm00001eb379210	422	721	897	597	955	481	980	1163
Zm00001eb379220	0	5	0	1	0	1	0	0
Zm00001eb379230	56	191.84	126.03	204.73	37	253	70	146.12
Zm00001eb379240	247.03	488.23	311.63	360.15	293.49	364.47	191.63	313.72
Zm00001eb379250	98.97	160.93	139.34	140.12	66.51	81.53	73.37	85.16
Zm00001eb379260	210	346	323	255	155	183	244	258
Zm00001eb379270	3638.43	6124.65	2047.28	3483.77	2489.11	5323.93	3637.75	5992.58
Zm00001eb379280	219.57	268.35	213.72	196.23	157.89	133.07	196.25	202.42
Zm00001eb379290	53	117	66	58	47	58	68	125
Zm00001eb379300	367	482	349	262	546	606	450	777
Zm00001eb379310	324	243	192	191	309	115	239	148
Zm00001eb379320	165	339	207	178	153	177	264	249
Zm00001eb379330	76	587	146	610	191	351	142	808
Zm00001eb379340	94	65	150	143	52	63	52	73
Zm00001eb379350	885	1197	735	810	582	1002	1001	1022
Zm00001eb379360	0	0	0	0	0	0	0	0
Zm00001eb379370	0	0	0	0	0	0	0	0
Zm00001eb379380	0	25.43	0	16.49	0	14.12	0	7.91
Zm00001eb379400	0	0	0	0	0	0	0	0
Zm00001eb379410	837	1025	619	813	602	915	1031	1095
Zm00001eb379420	88	269	50	148	66	171	98	182
Zm00001eb379430	71	205	49	114	73	101	57	110
Zm00001eb379440	1458	2171	1124	1237	1112	1308	2005	1828
Zm00001eb379460	150	238	162	168	109	83	116	154
Zm00001eb379470	1950.02	2989.69	2204.22	2375.41	1909.93	2584.56	2433.24	2517.91
Zm00001eb379480	379.98	479.31	253.78	381.59	309.07	389.44	356.76	314.09
Zm00001eb379490	617	603	493	356	434	483	514	368
Zm00001eb379500	738	779	666	935	552	846	769	968
Zm00001eb379510	454	647	577	513	295	428	338	430
Zm00001eb379520	0	0	0	0	0	1	0	0
Zm00001eb379530	899	869.92	1111	738	1066	687	816	672
Zm00001eb379540	58.58	0	124.1	0	110.75	0	156.21	0
Zm00001eb379550	264	243	302	290	184	246	278	282
Zm00001eb379560	2185	2365	1756	1665	1175	1843	2057	2384
Zm00001eb379570	797.68	1139.34	176.12	303.26	83.37	175.79	42.12	79.98
Zm00001eb379580	714.32	817.66	2250.88	1740.74	730.63	1048.21	936.88	673.02
Zm00001eb379590	83	54	161	123	114	101	142	104
Zm00001eb379610	103	127	114	159	160	92	154	136
Zm00001eb379620	697	973	838	778	861	900	801	1008
Zm00001eb379630	350	295	168	231	890	519	451	560
Zm00001eb379640	0	0	4	0	4	0	0	0
Zm00001eb379650	0	0	0	0	0	0	0	0
Zm00001eb379660	3832	4397	3791	3311	2236	2652	3952	3202
Zm00001eb379680	0	0	0	1	0	0	0	0
Zm00001eb379690	0	0	0	0	0	0	0	0
Zm00001eb379700	0	0	0	0	0	0	0	0
Zm00001eb379710	0	0	0	0	0	0	0	0
Zm00001eb379720	0	0	0	0	0	0	0	0
Zm00001eb379730	0	0	0	0	0	0	0	0
Zm00001eb379760	0	0	0	0	0	0	0	0
Zm00001eb379770	45	17	62	15	22	20	31	10
Zm00001eb379780	0	0	0	0	0	0	0	0
Zm00001eb379790	0	0	0	0	0	0	0	0
Zm00001eb379800	653	270	481	106	387	148	515	207
Zm00001eb379810	3	0	2	0	4	0	1	0
Zm00001eb379820	104	133	186	95	83	46	158	91
Zm00001eb379830	2621	3237	1830	2051	1341	2005	3281	2094
Zm00001eb379840	587	538	428	383	619	497	624	612
Zm00001eb379850	5	8	13	19	10	7	9	4
Zm00001eb379860	0	0	0	0	0	0	0	0
Zm00001eb379870	0	0	0	0	0	0	0	0
Zm00001eb379880	0	0	0	0	0	0	0	0
Zm00001eb379890	666	726	307	490	464	710	798	705
Zm00001eb379910	0	0	0	0	0	0	0	0
Zm00001eb379920	555	322	575	230	732	364	1036	492
Zm00001eb379940	32	45	32	25	34	14	92	28
Zm00001eb379950	20	94	5	48	7	50	1	18
Zm00001eb379960	0	0	0	0	0	0	0	0
Zm00001eb379970	0	0	0	0	0	0	0	0
Zm00001eb379990	1253	2287	1293	2526	1225	2210	1480	2243
Zm00001eb380010	73.44	135.09	74.66	117.19	64.15	63.11	25.09	47.39
Zm00001eb380020	2105.73	1773.36	2201.93	1327.01	1360.79	692.99	1129.89	910.97
Zm00001eb380030	30.83	248.2	106.26	156.81	42.33	57.9	34.73	45.64
Zm00001eb380040	0	10.35	5.15	0	10.73	0	10.29	0
Zm00001eb380050	14.7	95.13	20.73	68.51	15.72	88.4	26.06	71.29
Zm00001eb380060	121.3	95.87	52.27	101.49	27.28	41.6	14.94	63.71
Zm00001eb380070	16	0	5	0	22.82	0	23.59	0
Zm00001eb380080	3361	3746	2606	2256	2593	3700	3709	3388
Zm00001eb380100	7	0	2.71	0	2.13	0	10	0
Zm00001eb380110	0	0	0	1.01	0	0	0	0
Zm00001eb380120	0	0	1	0	0	0	0	1
Zm00001eb380130	62	63	289	174	18	14	89	88
Zm00001eb380140	22	19	5	20	25	23	33	20
Zm00001eb380150	525	1514	662	1149	249	1150	785	1491
Zm00001eb380160	1	0	0	6.68	0	3.01	0	2
Zm00001eb380170	0	0	0	2.31	0	6.53	0	0
Zm00001eb380180	983	1243	1190	1053	986	1023	1129	1168
Zm00001eb380190	184	607	270	505	66	274	97	441
Zm00001eb380200	1044.78	1178.53	1250.62	1198.75	1257.84	1684.1	1300.56	1526.9
Zm00001eb380210	0	3.81	0	6.37	0	0	0	0
Zm00001eb380220	0	0	0	0	0	0	0	0
Zm00001eb380230	0	1	0	2	2	0	0	1
Zm00001eb380240	293	324	207	145	96	190	241	225
Zm00001eb380250	0	0	0	0	0	0	0	0
Zm00001eb380260	5645	9664	5398	7736	3570	5633	5210	7382
Zm00001eb380280	1	0	0	0	0	0	0	0
Zm00001eb380290	0	0	0	0	0	0	0	0
Zm00001eb380300	1	0	0	0	0	0	0	0
Zm00001eb380310	0	0	0	0	0	0	0	0
Zm00001eb380320	3	0	0	1	2	0	0	0
Zm00001eb380340	0	0	0	0	0	0	0	0
Zm00001eb380350	0	0	0	0	0	0	0	0
Zm00001eb380360	0	0	0	0	0	1.04	0	0
Zm00001eb380370	0	18	0	15	0	13	0	18
Zm00001eb380380	1	0	3	0	3	0	3	0
Zm00001eb380390	170	138	115	48	79	62	269	64
Zm00001eb380400	10	28	11	20	1	12	4	7
Zm00001eb380410	402	176	446	90	229	156	398	135
Zm00001eb380420	1785	2103	1119	889	1443	1509	2601	1618
Zm00001eb380430	62	81	88	66	81	65	109	47
Zm00001eb380440	308	10	209	6	203	1	257	5
Zm00001eb380450	0	0	0	0	0	0	0	0
Zm00001eb380460	202	351	216	183	109	114	166	153
Zm00001eb380470	23.53	17.51	35.17	12.15	14.57	10.01	31.49	18.14
Zm00001eb380480	7.47	29.49	9.83	14.85	5.43	32.99	15.51	6.86
Zm00001eb380490	218	337	223	132	318	102	299	124
Zm00001eb380500	619	722	716	498	806	564	734	622
Zm00001eb380520	1547	1774	2268	1882	1255	821	1577	1835
Zm00001eb380530	245	316	300	229	225	200	160	163
Zm00001eb380540	0	0	0	0	0	0	0	0
Zm00001eb380550	604	649	604	500	614	581	709	622
Zm00001eb380560	2	0	8	0	7	0	6	0
Zm00001eb380570	164	0	291	0	89	0	122	0
Zm00001eb380580	577	825	776	905	539	838	895	761
Zm00001eb380600	0	0	0	0	0	0	0	0
Zm00001eb380610	0	0	0	0	0	0	0	0
Zm00001eb380620	0	0	0	0	0	0	0	0
Zm00001eb380630	393	437	535	433	320	339	345	343
Zm00001eb380640	650	827	971	814	711	794	756	716
Zm00001eb380650	995	1272	875	809	949	1208	1099	874
Zm00001eb380670	40.27	27	60.8	32.31	16.02	20	46	24
Zm00001eb380680	1902	2297.78	2454.7	1937	2572	1749	2157.38	2153
Zm00001eb380690	1041	1047	993	668	930	840	1032	874
Zm00001eb380700	1	2	0	3	0	0	1	0
Zm00001eb380710	0	0	0	0	0	0	0	0
Zm00001eb380720	0	6	1	1	10	2	2	7
Zm00001eb380730	85734.48	121341.43	49065.13	42869.1	60184.59	97936.75	45429.79	50923.11
Zm00001eb380740	3459.69	4734.74	2450.11	1938.66	1992.04	2480.08	2556.78	2242.33
Zm00001eb380770	0	0	0	0	0	0	0	0
Zm00001eb380780	0	12.14	7.31	5.46	19.25	22.68	18.4	10.51
Zm00001eb380790	71	129.86	102.69	133.54	212.75	195.32	175.6	279.49
Zm00001eb380800	7	0	6	0	9	3	9	0
Zm00001eb380810	58	36	49	17	22	28	17	5
Zm00001eb380820	0	0	0	0	0	0	0	0
Zm00001eb380830	31	52	21	33	10	26	34	48
Zm00001eb380840	1525.99	2205	1499	2067	1388	1865	2125.55	1909
Zm00001eb380850	878	650	984	516	676	451	767	617
Zm00001eb380860	250	949	797	1178	296	490	203	1453
Zm00001eb380870	232.3	0	267.84	0	123.92	0	234.77	0
Zm00001eb380880	364.57	368.2	744.43	320.96	287.03	184.42	217.38	289.35
Zm00001eb380890	0	0	0	0	0	0	0	0
Zm00001eb380900	5	40.14	3	12	7	17	8.68	19.93
Zm00001eb380920	0	0	0	0	0	0	0	0
Zm00001eb380940	0	0	0	0	0	0	0	0
Zm00001eb380950	265	339	292	337	174	157	263	306
Zm00001eb380960	220	536	335	469	140	287	252	415
Zm00001eb380970	0	0	0	0	0	0	0	0
Zm00001eb380980	0	0	0	0	0	0	0	0
Zm00001eb380990	331	426	51	39	244	327	365	358
Zm00001eb381010	0	0	2	2	0	2	0	9
Zm00001eb381020	525	628	479	427	416	463	525	477
Zm00001eb381040	773	599	472	454	640	523	839	600
Zm00001eb381050	0	0	0	0	0	0	0	0
Zm00001eb381060	0	0	0	0	0	0	0	0
Zm00001eb381070	0	0	0	0	0	0	0	0
Zm00001eb381080	0	0	0	0	0	0	0	0
Zm00001eb381090	0	0	0	0	0	0	0	0
Zm00001eb381100	13	1	7	1	21	0	12	0
Zm00001eb381110	580	1035	520	596	377	509	729	871
Zm00001eb381130	1018	843	935	545	752	557	1303	746
Zm00001eb381150	0	0	0	0	3	0	0	0
Zm00001eb381160	0	0	0	0	0	0	0	0
Zm00001eb381170	0	0	0	0	0	0	0	0
Zm00001eb381180	0	0	0	0	0	0	0	0
Zm00001eb381190	0	0	0	0	0	0	0	0
Zm00001eb381210	738	71	1525	159	686	69	604	45
Zm00001eb381220	342	306	403	318	156	116	359	227
Zm00001eb381240	42	18	47	25	35	12	39	19
Zm00001eb381250	46	17	101	39	24	20	45	32
Zm00001eb381270	0	0	0	0	0	0	0	0
Zm00001eb381280	107	239	790	198	3	4	30	55
Zm00001eb381290	273	391	242	288	218	282	316	416
Zm00001eb381300	9	34	8	36	0	6	18	31
Zm00001eb381310	0	0	0	0	0	0	0	0
Zm00001eb381320	0	0	0	0	0	0	0	0
Zm00001eb381330	0	0	0	0	0	0	0	0
Zm00001eb381340	0	0	1	0	0	0	0	0
Zm00001eb381350	0	0	0	1	0	0	0	0
Zm00001eb381360	0	0	0	0	0	0	0	0
Zm00001eb381370	13	22	11	17	24	39	14	21
Zm00001eb381380	6	11.28	1	7	1	8	1.32	4.07
Zm00001eb381390	0	10.58	2	1	0	2	0	0
Zm00001eb381400	0	0	0	0	0	0	0	0
Zm00001eb381410	21.43	258.8	12.57	176.04	14.97	102.58	6.62	152.65
Zm00001eb381420	0	0	0	0	0	0	0	0
Zm00001eb381430	1	0	2	0	5	0	1	3
Zm00001eb381440	0	0	0	0	0	0	0	0
Zm00001eb381450	0	0	0	0	0	0	0	0
Zm00001eb381460	0	0	0	0	0	0	2	0
Zm00001eb381470	2860.3	3337.6	1666.61	1580	1279.27	1863.02	2621.94	2649.29
Zm00001eb381480	0	0	1	1	0	1	0	0
Zm00001eb381490	287	323	284	323	201	185	182	249
Zm00001eb381520	576	751	828	680	312	452	425	594
Zm00001eb381530	364	491	293	351	412	658	477	581
Zm00001eb381540	0	0	3	0	0	1	0	0
Zm00001eb381550	0	0	0	0	0	0	0	0
Zm00001eb381560	0	0	0	0	0	3	0	0
Zm00001eb381570	55	49	34	27	16	135	31	77
Zm00001eb381580	63	24	33	15	18	55	41	41
Zm00001eb381590	319	162	206	100	106	136	589	361
Zm00001eb381600	753	896	783	544	997	686	976	858
Zm00001eb381610	0	0	0	0	0	0	0	0
Zm00001eb381620	3	10	10	3	3	7	6	13
Zm00001eb381630	2253	2536	1054	1079	1952	1979	2326	2076
Zm00001eb381640	0	0	1.12	0	0	0	0	0
Zm00001eb381650	18	0	18.86	0	1	0	16	0
Zm00001eb381660	0	12.54	13.28	6.3	6.24	16.33	47.61	65.3
Zm00001eb381670	650.52	114.56	541.39	38.94	562.82	65.24	794.55	70.09
Zm00001eb381680	0	0	0	0	0	0	0	0
Zm00001eb381690	0	0	0	0	0	0	0	0
Zm00001eb381700	0	0	0	0	0	0	0	0
Zm00001eb381710	11.48	30.42	14.51	3.54	40.69	10.02	23.59	0
Zm00001eb381720	1344	1183.47	1099.82	809.22	1286.26	1013.41	1403.26	1167.6
Zm00001eb381730	0	0	0	0	0	0	0	0
Zm00001eb381740	0	2.03	0	0	1.01	0	0	0
Zm00001eb381750	0	0	0	0	0	0	0	0
Zm00001eb381760	23	57	27	30	33	51	38	65
Zm00001eb381770	340	397	318	429	280	449	546	402
Zm00001eb381780	0	0	0	0	0	0	0	0
Zm00001eb381790	0	0	0	0	0	0	0	0
Zm00001eb381800	0	0.91	0	5.78	0	12.59	0	1.78
Zm00001eb381810	0	0	0	0	0	0	0	0
Zm00001eb381820	0	0	0	0	0	0	0	0
Zm00001eb381830	55	15	104	14	86	7	93	28
Zm00001eb381840	0	0	0	0	0	0	0	0
Zm00001eb381850	17	1	12	0	12	0	21	0
Zm00001eb381860	0	0	0	0	0	0	0	0
Zm00001eb381870	1798	1949	1705	1155	1435	1307	2105	1875
Zm00001eb381880	60	24	68	18	31	8	39	19
Zm00001eb381890	0	0	0	0	0	0	0	0
Zm00001eb381900	0	0	0	0	1	0	0	0
Zm00001eb381910	0.86	0	0.38	0	0.37	0	0	0
Zm00001eb381920	237	0	110	2	64	0	7	1
Zm00001eb381930	0	0	0	0	0	0	0	0
Zm00001eb381940	0	0	0	0	0	0	0	0
Zm00001eb381950	0	0	0	0	0	0	0	0
Zm00001eb381960	1617	1234	827	718	1472	1280	1824	1476
Zm00001eb381970	205	239	344	265	116	109	191	172
Zm00001eb381980	193	242	274	205	111	124	127	159
Zm00001eb381990	264	218	436	219	229	96	305	243
Zm00001eb382000	0	4	0	3	0	0	0	2
Zm00001eb382010	136	73	155	81	109	34	258	136
Zm00001eb382020	0	0	0	0	0	0	0	0
Zm00001eb382030	0	1	0	0	0	0	0	0
Zm00001eb382040	500	776	556	442	327	368	567	572
Zm00001eb382060	751	894	398	576	180	319	293	309
Zm00001eb382070	1100	1368	986	829	1388	1297	1518	1518
Zm00001eb382080	262	314	386	292	252	133	226	218
Zm00001eb382090	97	200	165	94	33	76	68	94
Zm00001eb382100	99	110	96	39	40	32	45	66
Zm00001eb382110	0	0	0	0	0	0	0	0
Zm00001eb382120	347	476	398	277	243	285	444	290
Zm00001eb382130	66	63	48	34	34	44	45	45
Zm00001eb382140	1	4.1	0	5.05	2	0	1	1
Zm00001eb382150	0	0	0	0	0	0	0	0
Zm00001eb382160	355	400	448	526	276	302	486	319
Zm00001eb382170	801	1046	728	694	584	858	1079	937
Zm00001eb382180	1362	1653	1591	1661	1316	1144	1721	1477
Zm00001eb382200	26	23	10	10	10	19	18	19
Zm00001eb382210	0	0	0	0	0	0	0	0
Zm00001eb382220	0	0	3	0	0	0	0	0
Zm00001eb382230	0	0	0	0	0	0	0	0
Zm00001eb382240	5957.97	6266.4	5467.89	4276.73	4631.57	4913.88	6541.59	6101.56
Zm00001eb382260	1192	1455	1206	1169	1504	1693	1741	1621
Zm00001eb382270	0	0	0	0	0	0	0	0
Zm00001eb382280	0	0	0	0	0	0	0	0
Zm00001eb382290	91	93	267	181	32	31	63	101
Zm00001eb382300	0	0	1	0	0	0	0	0
Zm00001eb382310	26	80	8	72	0	1	1	34
Zm00001eb382320	189	310	129	131	84	118	156	263
Zm00001eb382330	0	0	0	0	0	0	0	0
Zm00001eb382340	81	135	58	105	26	70	97	117
Zm00001eb382350	0	0	0	0	0	0	0	0
Zm00001eb382360	86	81	100	105	79	98	127	131
Zm00001eb382370	0	0	0	1	0	0	0	0
Zm00001eb382380	275	437	146	178	61	133	122	151
Zm00001eb382400	28	31	14	14	21	148	24	82
Zm00001eb382420	0	0	0	0	0	0	0	0
Zm00001eb382430	30	53	44	28	12	34	7	45
Zm00001eb382440	0	0	0	0	0	0	0	0
Zm00001eb382450	0	0	0	0	0	0	0	0
Zm00001eb382460	57.94	0	23.64	0	20.7	0	40.52	0
Zm00001eb382470	0	0	0	0	0	0	0	0
Zm00001eb382480	1125	1403	1932	1477	1797	1001	1223	1417
Zm00001eb382490	1717	1710	1959	1817	2433	1737	2203	2313
Zm00001eb382500	441	314	856	167	942	204	961	540
Zm00001eb382520	0	0	0	0	0	0	0	0
Zm00001eb382530	0.86	0	0.38	0	0.37	0	0	0
Zm00001eb382540	1323	1918	1183	1582	1104	1746	1276	1639
Zm00001eb382550	0	0	0	0	0	0	0	0
Zm00001eb382580	848	1094	863	850	541	639	847	996
Zm00001eb382600	0	0	0	0	0	0	0	0
Zm00001eb382640	0	0	0	0	0	0	0	0
Zm00001eb382650	415	631	1067	708	280	182	531	694
Zm00001eb382660	308	315	304	274	205	249	293	255
Zm00001eb382680	0	0	0	0	0	0	0	0
Zm00001eb382690	3752	4688	3224	3278	2743	3793	4578	4231
Zm00001eb382700	0	0	0	0	0	0	0	0
Zm00001eb382710	0	0	0	0	0	0	0	0
Zm00001eb382720	99	5	70	1	32	3	47	0
Zm00001eb382730	1201	1516	1156	1593	751	1207	1359	1366
Zm00001eb382740	1	0	0	0	1	0	2	0
Zm00001eb382750	0	68.25	0	55.99	0	69.96	0	46.51
Zm00001eb382760	2.01	3	0	1.01	0	3	0	0
Zm00001eb382780	20	72	19	73	4	44	9	43
Zm00001eb382790	4	36	1	9	1	0	0	7
Zm00001eb382800	0	0	0	0	0	1	0	0
Zm00001eb382810	564	762	489	475	412	581	570	644
Zm00001eb382820	0	0	0	0	0	0	0	0
Zm00001eb382830	2	0	0	0	0	5	1	0
Zm00001eb382840	0	0	0	0	0	0	0	0
Zm00001eb382850	0	1	0	0	0	0	0	0
Zm00001eb382860	0	0	0	0	0	0	0	0
Zm00001eb382870	0	0	0	0	0	0	0	0
Zm00001eb382880	0	0	0	0	0	0	0	0
Zm00001eb382890	8	5	6	3	1	0	11	4
Zm00001eb382900	939	1445	874	837	1143	1266	1267	1288
Zm00001eb382910	545	435	724	499	405	329	694	462
Zm00001eb382920	0	0	0	0	0	0	0	0
Zm00001eb382930	0	0	0	1	0	0	0	0
Zm00001eb382940	4259	5835	4919	3391	4664	5305	5576	5368
Zm00001eb382950	24	22	26	15	39	28	13	12
Zm00001eb382960	0	0	0	0	0	0	0	0
Zm00001eb382970	0	0	0	0	0	0	0	0
Zm00001eb382980	0	0	0	0	0	0	0	0
Zm00001eb382990	59	25	19	29	7	5	25	23
Zm00001eb383000	17	23	10	10	2	3	13	7
Zm00001eb383010	0	0	0	0	0	0	0	0
Zm00001eb383020	0	0	0	0	0	0	0	0
Zm00001eb383030	0	0	0	0	0	0	0	0
Zm00001eb383040	0	0	0	0	0	0	0	0
Zm00001eb383050	11	85	15	35	5	64	21	31
Zm00001eb383060	433	414	261	348	443	601	583	418
Zm00001eb383080	0	0	0	0	0	0	0	0
Zm00001eb383090	0	0	0	0	0	0	0	0
Zm00001eb383100	0	0	0	0	0	0	0	0
Zm00001eb383110	0	0	0	3	0	1	0	2
Zm00001eb383120	1676	3646	2228	5232	1959	3763	1587	3250
Zm00001eb383130	0	0	0	0	0	0	0	0
Zm00001eb383140	0	0	0	0	0	0	0	0
Zm00001eb383150	0	0	0	0	0	0	0	0
Zm00001eb383160	973	729	289	204	212	161	450	306
Zm00001eb383170	0	0	0	0	0	0	0	0
Zm00001eb383180	0	0	0	0	0	0	0	0
Zm00001eb383190	0	0	0	0	0	0	0	0
Zm00001eb383200	332	934	311	673	308	858	480	1042
Zm00001eb383210	33.19	44	45.44	34	32.19	44	37.39	53
Zm00001eb383220	0	0	0	0	0	0	0	0
Zm00001eb383230	42	3	11	2	10	0	24	1
Zm00001eb383240	2	0	0	0	0	0	2.01	0
Zm00001eb383250	0	0	0	0	0	0	0	0
Zm00001eb383260	0	0	0	0	3	0	3	0
Zm00001eb383270	0	0	0	0	0	0	0	0
Zm00001eb383280	61	42	133	90	90	75	44	47
Zm00001eb383290	0	0	0	0	0	2	0	0
Zm00001eb383310	143	162	125	175	114	82	134	136
Zm00001eb383320	2050	2229	1908	1627	1466	1722	1886	1763
Zm00001eb383330	2428	1438	2745	1708	1265	570	1731	816
Zm00001eb383350	14	0	17	0	28	0	23	0
Zm00001eb383360	0	0	7	0	1	0	2	0
Zm00001eb383370	1	6	1	0	1	1	2	3
Zm00001eb383380	0	0	0	0	0	3	0	4
Zm00001eb383390	0	0	0	0	0	0	0	0
Zm00001eb383400	16	35	9	11	6	4	24	18
Zm00001eb383410	0	0	0	0	0	0	0	0
Zm00001eb383420	0	0	0	0	0	1	0	0
Zm00001eb383430	0	0	0	0	0	0	0	0
Zm00001eb383440	6	12	32	16	0	0	0	2
Zm00001eb383450	0	0	0	2	0	0	0	0
Zm00001eb383460	45	71	25	47	30	37	15	32
Zm00001eb383470	2	1	6	1	3	1	5	2
Zm00001eb383490	225	214	280	223	122	120	155	141
Zm00001eb383500	0	17.69	22.24	8.9	4.46	0	8.88	8.97
Zm00001eb383510	221	241.31	272.76	224.1	239.54	113	172.12	192.03
Zm00001eb383520	0	0	0	0	0	0	1	0
Zm00001eb383530	0	2	0	0	0	3	0	0
Zm00001eb383540	1.05	0	14.68	0	0	0	1	0
Zm00001eb383550	3	11	0	2	5	1	0	1
Zm00001eb383560	73	170.65	109	172.62	86	52	84	84
Zm00001eb383570	163	303.35	78	135.38	157	183	221	237
Zm00001eb383580	193	209	213	146	137	96	170	184
Zm00001eb383600	9	32	7	21	5	11	10	25
Zm00001eb383610	0	0	0	0	0	0	0	0
Zm00001eb383620	0	0	0	0	0	0	0	0
Zm00001eb383640	0	0	0	0	0	0	0	0
Zm00001eb383650	703	961	891	870	438	539	747	597
Zm00001eb383660	220	326	308	352	130	237	211	296
Zm00001eb383670	245	35	116	9	124	21	88	29
Zm00001eb383680	108	286	47	121	11	35	15	21
Zm00001eb383690	0	0	0	0	0	0	0	0
Zm00001eb383700	0	1	0	0	0	3	0	1
Zm00001eb383710	0	0	0	0	0	0	1	1
Zm00001eb383720	43	48	60	41	79	58	71	67
Zm00001eb383730	0	0	0	0	0	0	0	0
Zm00001eb383740	0	0	0	0	0	0	0	0
Zm00001eb383750	0	0	0	0	0	0	0	0
Zm00001eb383760	0	0	0	0	0	0	0	0
Zm00001eb383780	332	447	430	302	292	220	321	366
Zm00001eb383790	0	0	0	0	0	0	0	0
Zm00001eb383800	469	583	593	484	677	317	445	602
Zm00001eb383810	457	330	272	376	312	344	456	438
Zm00001eb383830	772	392	5620	1510	632	80	905	319
Zm00001eb383850	0	0	0	0	0	0	0	0
Zm00001eb383860	158	179	252	182	133	120	169	133
Zm00001eb383870	287	113	297	156	327	60	439	84
Zm00001eb383910	341	408	278	202	358	365	484	400
Zm00001eb383920	11	16	5	12	9	16	10	24
Zm00001eb383930	845	494	820	384	1581	846	971	482
Zm00001eb383940	0	0	1	0	0	0	4	0
Zm00001eb383950	129	126	103	91	98	92	142	93
Zm00001eb383980	208	275.39	241.65	328	239	307.49	280.29	298
Zm00001eb383990	0	0	0	0	0	0	0	0
Zm00001eb384000	0	0	0	0	0	0	0	0
Zm00001eb384010	0	0	0	0	0	0	0	0
Zm00001eb384020	0	2	0	0	0	0	2	0
Zm00001eb384030	1125.91	1339	860	860	1091.84	1312	1377.77	1384
Zm00001eb384040	0	0	0	0	0	0	0	0
Zm00001eb384060	4	0	1	0	3	0	0	0
Zm00001eb384070	30	1	20	10	10	6	0	0
Zm00001eb384090	0	0	0	0	0	0	0	0
Zm00001eb384100	41	48	22	21	2	6	27	12
Zm00001eb384110	210	635	228	120	295	763	514	660
Zm00001eb384120	0	0	0	0	0	0	0	0
Zm00001eb384140	18	85	12	79	10	71	14	66
Zm00001eb384150	1366	1449	1220	1346	1348	1499	1796	1839
Zm00001eb384160	1	23	3	13	4	3	0	16
Zm00001eb384170	0	0	0	0	0	0	0	0
Zm00001eb384180	0	0	0	0	0	0	0	0
Zm00001eb384200	129.72	368	188.66	215	210.49	178	196.43	203
Zm00001eb384210	0	0	0	0	0	0	0	0
Zm00001eb384230	1199	1367	1096	1429	1063	1304	1599	1252
Zm00001eb384240	242	376	356	338	282	323	182	233
Zm00001eb384250	37	59	68	67	33	67	40	61
Zm00001eb384260	607	1013.97	566.5	627.51	534	822	777	841
Zm00001eb384270	0	0	0	0	0	0	0	0
Zm00001eb384280	351	914	1035	1269	279	408	649	604
Zm00001eb384290	114	167	201	66	42	124	120	101
Zm00001eb384300	373	326	334	342	396	354	559	423
Zm00001eb384320	108	222	94	143	134	158	121	258
Zm00001eb384340	132	78	192	57	117	18	112	57
Zm00001eb384360	25	11	24	9	2	2	2	0
Zm00001eb384370	999	2067	1259	1450	391	963	940	1466
Zm00001eb384380	0	0	2.74	0	0	9.25	3.28	0
Zm00001eb384400	1914	4070	2108	1620	1861	1960	2144	1977
Zm00001eb384430	21924.78	34425.84	23892.21	20694.18	16795.35	23688.83	28190.27	27087.78
Zm00001eb384470	1596	1299.86	1751.5	1603.5	1391	3569.47	2040.5	2079.5
